split	pdb_id	seed	sample	pre_refinement_aligned_rmsd	max_pre_refinement_rmsd	duration_seconds	output	reason
test	9ISV	336	1	37.064858	30.000000	0.519539	/storage9920/home/tinghao.xia/Data_PT_V1/test/9isv/seed_336/sample_1.pt	pre_refinement_aligned_rmsd_above_limit
test	9ISV	336	2	37.721153	30.000000	0.481753	/storage9920/home/tinghao.xia/Data_PT_V1/test/9isv/seed_336/sample_2.pt	pre_refinement_aligned_rmsd_above_limit
test	9ISV	336	3	34.505683	30.000000	0.503895	/storage9920/home/tinghao.xia/Data_PT_V1/test/9isv/seed_336/sample_3.pt	pre_refinement_aligned_rmsd_above_limit
test	9ISV	337	0	32.621025	30.000000	0.508011	/storage9920/home/tinghao.xia/Data_PT_V1/test/9isv/seed_337/sample_0.pt	pre_refinement_aligned_rmsd_above_limit
test	9ISV	337	1	32.625591	30.000000	0.515513	/storage9920/home/tinghao.xia/Data_PT_V1/test/9isv/seed_337/sample_1.pt	pre_refinement_aligned_rmsd_above_limit
test	9ISV	337	3	30.087497	30.000000	0.531527	/storage9920/home/tinghao.xia/Data_PT_V1/test/9isv/seed_337/sample_3.pt	pre_refinement_aligned_rmsd_above_limit
test	9ISV	338	0	38.231240	30.000000	0.541771	/storage9920/home/tinghao.xia/Data_PT_V1/test/9isv/seed_338/sample_0.pt	pre_refinement_aligned_rmsd_above_limit
test	9ISV	338	1	33.011909	30.000000	0.478031	/storage9920/home/tinghao.xia/Data_PT_V1/test/9isv/seed_338/sample_1.pt	pre_refinement_aligned_rmsd_above_limit
test	9ISV	338	2	32.395355	30.000000	0.518578	/storage9920/home/tinghao.xia/Data_PT_V1/test/9isv/seed_338/sample_2.pt	pre_refinement_aligned_rmsd_above_limit
test	9ISV	338	3	40.334637	30.000000	0.526545	/storage9920/home/tinghao.xia/Data_PT_V1/test/9isv/seed_338/sample_3.pt	pre_refinement_aligned_rmsd_above_limit
test	9ISV	339	0	38.548669	30.000000	0.477825	/storage9920/home/tinghao.xia/Data_PT_V1/test/9isv/seed_339/sample_0.pt	pre_refinement_aligned_rmsd_above_limit
test	9ISV	339	1	39.591790	30.000000	0.513009	/storage9920/home/tinghao.xia/Data_PT_V1/test/9isv/seed_339/sample_1.pt	pre_refinement_aligned_rmsd_above_limit
test	9ISV	339	2	38.270667	30.000000	0.518002	/storage9920/home/tinghao.xia/Data_PT_V1/test/9isv/seed_339/sample_2.pt	pre_refinement_aligned_rmsd_above_limit
test	9ISV	339	3	35.064461	30.000000	0.472878	/storage9920/home/tinghao.xia/Data_PT_V1/test/9isv/seed_339/sample_3.pt	pre_refinement_aligned_rmsd_above_limit
test	9ISV	340	0	38.537399	30.000000	0.521125	/storage9920/home/tinghao.xia/Data_PT_V1/test/9isv/seed_340/sample_0.pt	pre_refinement_aligned_rmsd_above_limit
test	9ISV	340	1	35.742106	30.000000	0.507708	/storage9920/home/tinghao.xia/Data_PT_V1/test/9isv/seed_340/sample_1.pt	pre_refinement_aligned_rmsd_above_limit
test	9ISV	340	2	38.220905	30.000000	0.514049	/storage9920/home/tinghao.xia/Data_PT_V1/test/9isv/seed_340/sample_2.pt	pre_refinement_aligned_rmsd_above_limit
test	9ISV	340	3	39.611664	30.000000	0.477958	/storage9920/home/tinghao.xia/Data_PT_V1/test/9isv/seed_340/sample_3.pt	pre_refinement_aligned_rmsd_above_limit
test	9ISV	341	0	38.479584	30.000000	0.514958	/storage9920/home/tinghao.xia/Data_PT_V1/test/9isv/seed_341/sample_0.pt	pre_refinement_aligned_rmsd_above_limit
test	9ISV	341	1	30.967861	30.000000	0.519734	/storage9920/home/tinghao.xia/Data_PT_V1/test/9isv/seed_341/sample_1.pt	pre_refinement_aligned_rmsd_above_limit
test	9ISV	342	0	36.219668	30.000000	0.521350	/storage9920/home/tinghao.xia/Data_PT_V1/test/9isv/seed_342/sample_0.pt	pre_refinement_aligned_rmsd_above_limit
test	9ISV	342	1	36.476648	30.000000	0.476486	/storage9920/home/tinghao.xia/Data_PT_V1/test/9isv/seed_342/sample_1.pt	pre_refinement_aligned_rmsd_above_limit
test	9ISV	342	2	38.937035	30.000000	0.509701	/storage9920/home/tinghao.xia/Data_PT_V1/test/9isv/seed_342/sample_2.pt	pre_refinement_aligned_rmsd_above_limit
test	9ISV	342	3	34.797382	30.000000	0.517049	/storage9920/home/tinghao.xia/Data_PT_V1/test/9isv/seed_342/sample_3.pt	pre_refinement_aligned_rmsd_above_limit
test	9ISV	343	0	46.377300	30.000000	0.480042	/storage9920/home/tinghao.xia/Data_PT_V1/test/9isv/seed_343/sample_0.pt	pre_refinement_aligned_rmsd_above_limit
test	9ISV	343	1	35.011604	30.000000	0.562854	/storage9920/home/tinghao.xia/Data_PT_V1/test/9isv/seed_343/sample_1.pt	pre_refinement_aligned_rmsd_above_limit
test	9ISV	343	2	34.714866	30.000000	0.544233	/storage9920/home/tinghao.xia/Data_PT_V1/test/9isv/seed_343/sample_2.pt	pre_refinement_aligned_rmsd_above_limit
test	9ISV	343	3	45.582398	30.000000	0.481563	/storage9920/home/tinghao.xia/Data_PT_V1/test/9isv/seed_343/sample_3.pt	pre_refinement_aligned_rmsd_above_limit
test	9ISV	344	0	34.593136	30.000000	0.518318	/storage9920/home/tinghao.xia/Data_PT_V1/test/9isv/seed_344/sample_0.pt	pre_refinement_aligned_rmsd_above_limit
test	9ISV	344	1	32.359467	30.000000	0.504371	/storage9920/home/tinghao.xia/Data_PT_V1/test/9isv/seed_344/sample_1.pt	pre_refinement_aligned_rmsd_above_limit
test	9ISV	344	2	33.812854	30.000000	0.520401	/storage9920/home/tinghao.xia/Data_PT_V1/test/9isv/seed_344/sample_2.pt	pre_refinement_aligned_rmsd_above_limit
test	9ISV	344	3	31.929221	30.000000	0.476475	/storage9920/home/tinghao.xia/Data_PT_V1/test/9isv/seed_344/sample_3.pt	pre_refinement_aligned_rmsd_above_limit
test	9ISV	345	2	32.660993	30.000000	0.487196	/storage9920/home/tinghao.xia/Data_PT_V1/test/9isv/seed_345/sample_2.pt	pre_refinement_aligned_rmsd_above_limit
test	9ISV	345	3	39.160820	30.000000	0.513493	/storage9920/home/tinghao.xia/Data_PT_V1/test/9isv/seed_345/sample_3.pt	pre_refinement_aligned_rmsd_above_limit
test	9ISV	346	0	32.723948	30.000000	0.522927	/storage9920/home/tinghao.xia/Data_PT_V1/test/9isv/seed_346/sample_0.pt	pre_refinement_aligned_rmsd_above_limit
test	9ISV	346	1	35.759220	30.000000	0.479753	/storage9920/home/tinghao.xia/Data_PT_V1/test/9isv/seed_346/sample_1.pt	pre_refinement_aligned_rmsd_above_limit
test	9ISV	346	2	33.392806	30.000000	0.514126	/storage9920/home/tinghao.xia/Data_PT_V1/test/9isv/seed_346/sample_2.pt	pre_refinement_aligned_rmsd_above_limit
test	9ISV	347	0	34.249362	30.000000	0.487630	/storage9920/home/tinghao.xia/Data_PT_V1/test/9isv/seed_347/sample_0.pt	pre_refinement_aligned_rmsd_above_limit
test	9ISV	347	1	37.521097	30.000000	0.513106	/storage9920/home/tinghao.xia/Data_PT_V1/test/9isv/seed_347/sample_1.pt	pre_refinement_aligned_rmsd_above_limit
test	9ISV	347	2	44.147112	30.000000	0.500971	/storage9920/home/tinghao.xia/Data_PT_V1/test/9isv/seed_347/sample_2.pt	pre_refinement_aligned_rmsd_above_limit
test	9ISV	347	3	34.214124	30.000000	0.510584	/storage9920/home/tinghao.xia/Data_PT_V1/test/9isv/seed_347/sample_3.pt	pre_refinement_aligned_rmsd_above_limit
test	9ISV	348	0	35.625068	30.000000	0.482263	/storage9920/home/tinghao.xia/Data_PT_V1/test/9isv/seed_348/sample_0.pt	pre_refinement_aligned_rmsd_above_limit
test	9ISV	348	1	32.708333	30.000000	0.520285	/storage9920/home/tinghao.xia/Data_PT_V1/test/9isv/seed_348/sample_1.pt	pre_refinement_aligned_rmsd_above_limit
test	9ISV	348	2	36.405301	30.000000	0.520298	/storage9920/home/tinghao.xia/Data_PT_V1/test/9isv/seed_348/sample_2.pt	pre_refinement_aligned_rmsd_above_limit
test	9ISV	348	3	33.251035	30.000000	0.474371	/storage9920/home/tinghao.xia/Data_PT_V1/test/9isv/seed_348/sample_3.pt	pre_refinement_aligned_rmsd_above_limit
test	9ISV	349	0	36.057158	30.000000	0.511345	/storage9920/home/tinghao.xia/Data_PT_V1/test/9isv/seed_349/sample_0.pt	pre_refinement_aligned_rmsd_above_limit
test	9ISV	349	1	37.356258	30.000000	0.522629	/storage9920/home/tinghao.xia/Data_PT_V1/test/9isv/seed_349/sample_1.pt	pre_refinement_aligned_rmsd_above_limit
test	9ISV	349	2	35.683667	30.000000	0.484400	/storage9920/home/tinghao.xia/Data_PT_V1/test/9isv/seed_349/sample_2.pt	pre_refinement_aligned_rmsd_above_limit
test	9ISV	349	3	33.447061	30.000000	0.508122	/storage9920/home/tinghao.xia/Data_PT_V1/test/9isv/seed_349/sample_3.pt	pre_refinement_aligned_rmsd_above_limit
test	9K9G	312	0	35.830084	30.000000	0.294850	/storage9920/home/tinghao.xia/Data_PT_V1/test/9k9g/seed_312/sample_0.pt	pre_refinement_aligned_rmsd_above_limit
test	9K9G	312	1	36.626306	30.000000	0.254045	/storage9920/home/tinghao.xia/Data_PT_V1/test/9k9g/seed_312/sample_1.pt	pre_refinement_aligned_rmsd_above_limit
test	9K9G	312	2	36.993042	30.000000	0.289985	/storage9920/home/tinghao.xia/Data_PT_V1/test/9k9g/seed_312/sample_2.pt	pre_refinement_aligned_rmsd_above_limit
test	9K9G	312	3	35.608728	30.000000	0.252738	/storage9920/home/tinghao.xia/Data_PT_V1/test/9k9g/seed_312/sample_3.pt	pre_refinement_aligned_rmsd_above_limit
test	9K9G	314	0	32.910756	30.000000	0.259442	/storage9920/home/tinghao.xia/Data_PT_V1/test/9k9g/seed_314/sample_0.pt	pre_refinement_aligned_rmsd_above_limit
test	9K9G	314	1	33.653879	30.000000	0.300996	/storage9920/home/tinghao.xia/Data_PT_V1/test/9k9g/seed_314/sample_1.pt	pre_refinement_aligned_rmsd_above_limit
test	9K9G	314	2	34.223758	30.000000	0.253503	/storage9920/home/tinghao.xia/Data_PT_V1/test/9k9g/seed_314/sample_2.pt	pre_refinement_aligned_rmsd_above_limit
test	9K9G	321	0	34.304545	30.000000	0.293745	/storage9920/home/tinghao.xia/Data_PT_V1/test/9k9g/seed_321/sample_0.pt	pre_refinement_aligned_rmsd_above_limit
test	9K9G	321	1	35.558033	30.000000	0.255201	/storage9920/home/tinghao.xia/Data_PT_V1/test/9k9g/seed_321/sample_1.pt	pre_refinement_aligned_rmsd_above_limit
test	9K9G	321	3	35.554424	30.000000	0.301668	/storage9920/home/tinghao.xia/Data_PT_V1/test/9k9g/seed_321/sample_3.pt	pre_refinement_aligned_rmsd_above_limit
test	9K9G	326	0	35.461437	30.000000	0.268088	/storage9920/home/tinghao.xia/Data_PT_V1/test/9k9g/seed_326/sample_0.pt	pre_refinement_aligned_rmsd_above_limit
test	9K9G	326	1	35.746966	30.000000	0.300223	/storage9920/home/tinghao.xia/Data_PT_V1/test/9k9g/seed_326/sample_1.pt	pre_refinement_aligned_rmsd_above_limit
test	9K9G	326	2	35.428971	30.000000	0.260781	/storage9920/home/tinghao.xia/Data_PT_V1/test/9k9g/seed_326/sample_2.pt	pre_refinement_aligned_rmsd_above_limit
test	9K9G	326	3	34.567085	30.000000	0.261513	/storage9920/home/tinghao.xia/Data_PT_V1/test/9k9g/seed_326/sample_3.pt	pre_refinement_aligned_rmsd_above_limit
test	9K9G	336	0	34.862563	30.000000	0.295182	/storage9920/home/tinghao.xia/Data_PT_V1/test/9k9g/seed_336/sample_0.pt	pre_refinement_aligned_rmsd_above_limit
test	9K9G	336	1	34.180722	30.000000	0.255000	/storage9920/home/tinghao.xia/Data_PT_V1/test/9k9g/seed_336/sample_1.pt	pre_refinement_aligned_rmsd_above_limit
test	9K9G	336	2	34.201397	30.000000	0.287694	/storage9920/home/tinghao.xia/Data_PT_V1/test/9k9g/seed_336/sample_2.pt	pre_refinement_aligned_rmsd_above_limit
test	9K9G	336	3	33.357514	30.000000	0.252555	/storage9920/home/tinghao.xia/Data_PT_V1/test/9k9g/seed_336/sample_3.pt	pre_refinement_aligned_rmsd_above_limit
test	9K9G	337	0	31.932104	30.000000	0.254958	/storage9920/home/tinghao.xia/Data_PT_V1/test/9k9g/seed_337/sample_0.pt	pre_refinement_aligned_rmsd_above_limit
test	9K9G	337	1	31.248577	30.000000	0.285341	/storage9920/home/tinghao.xia/Data_PT_V1/test/9k9g/seed_337/sample_1.pt	pre_refinement_aligned_rmsd_above_limit
test	9K9G	337	2	31.048140	30.000000	0.252171	/storage9920/home/tinghao.xia/Data_PT_V1/test/9k9g/seed_337/sample_2.pt	pre_refinement_aligned_rmsd_above_limit
test	9K9G	337	3	31.489804	30.000000	0.286704	/storage9920/home/tinghao.xia/Data_PT_V1/test/9k9g/seed_337/sample_3.pt	pre_refinement_aligned_rmsd_above_limit
test	9K9G	349	1	33.938148	30.000000	0.318572	/storage9920/home/tinghao.xia/Data_PT_V1/test/9k9g/seed_349/sample_1.pt	pre_refinement_aligned_rmsd_above_limit
test	9K9G	349	3	35.956219	30.000000	0.310198	/storage9920/home/tinghao.xia/Data_PT_V1/test/9k9g/seed_349/sample_3.pt	pre_refinement_aligned_rmsd_above_limit
test	9LEC	300	1	34.566096	30.000000	0.367718	/storage9920/home/tinghao.xia/Data_PT_V1/test/9lec/seed_300/sample_1.pt	pre_refinement_aligned_rmsd_above_limit
test	9LEC	300	2	32.310101	30.000000	0.316468	/storage9920/home/tinghao.xia/Data_PT_V1/test/9lec/seed_300/sample_2.pt	pre_refinement_aligned_rmsd_above_limit
test	9LEC	300	3	41.533853	30.000000	0.355221	/storage9920/home/tinghao.xia/Data_PT_V1/test/9lec/seed_300/sample_3.pt	pre_refinement_aligned_rmsd_above_limit
test	9LEC	301	0	33.174847	30.000000	0.315877	/storage9920/home/tinghao.xia/Data_PT_V1/test/9lec/seed_301/sample_0.pt	pre_refinement_aligned_rmsd_above_limit
test	9LEC	302	0	32.959418	30.000000	0.371083	/storage9920/home/tinghao.xia/Data_PT_V1/test/9lec/seed_302/sample_0.pt	pre_refinement_aligned_rmsd_above_limit
test	9LEC	302	3	31.264823	30.000000	0.309181	/storage9920/home/tinghao.xia/Data_PT_V1/test/9lec/seed_302/sample_3.pt	pre_refinement_aligned_rmsd_above_limit
test	9LEC	303	0	30.373002	30.000000	0.379236	/storage9920/home/tinghao.xia/Data_PT_V1/test/9lec/seed_303/sample_0.pt	pre_refinement_aligned_rmsd_above_limit
test	9LEC	303	1	34.102997	30.000000	0.309524	/storage9920/home/tinghao.xia/Data_PT_V1/test/9lec/seed_303/sample_1.pt	pre_refinement_aligned_rmsd_above_limit
test	9LEC	303	2	38.481679	30.000000	0.307485	/storage9920/home/tinghao.xia/Data_PT_V1/test/9lec/seed_303/sample_2.pt	pre_refinement_aligned_rmsd_above_limit
test	9LEC	303	3	39.696937	30.000000	0.348396	/storage9920/home/tinghao.xia/Data_PT_V1/test/9lec/seed_303/sample_3.pt	pre_refinement_aligned_rmsd_above_limit
test	9LEC	305	3	32.206585	30.000000	0.306330	/storage9920/home/tinghao.xia/Data_PT_V1/test/9lec/seed_305/sample_3.pt	pre_refinement_aligned_rmsd_above_limit
test	9LEC	306	0	34.415515	30.000000	0.344763	/storage9920/home/tinghao.xia/Data_PT_V1/test/9lec/seed_306/sample_0.pt	pre_refinement_aligned_rmsd_above_limit
test	9LEC	306	2	30.115008	30.000000	0.350640	/storage9920/home/tinghao.xia/Data_PT_V1/test/9lec/seed_306/sample_2.pt	pre_refinement_aligned_rmsd_above_limit
test	9LEC	306	3	40.248732	30.000000	0.306130	/storage9920/home/tinghao.xia/Data_PT_V1/test/9lec/seed_306/sample_3.pt	pre_refinement_aligned_rmsd_above_limit
test	9LEC	307	1	31.444583	30.000000	0.309048	/storage9920/home/tinghao.xia/Data_PT_V1/test/9lec/seed_307/sample_1.pt	pre_refinement_aligned_rmsd_above_limit
test	9LEC	307	2	35.224843	30.000000	0.362052	/storage9920/home/tinghao.xia/Data_PT_V1/test/9lec/seed_307/sample_2.pt	pre_refinement_aligned_rmsd_above_limit
test	9LEC	307	3	31.149076	30.000000	0.308837	/storage9920/home/tinghao.xia/Data_PT_V1/test/9lec/seed_307/sample_3.pt	pre_refinement_aligned_rmsd_above_limit
test	9LEC	308	2	34.634531	30.000000	0.319485	/storage9920/home/tinghao.xia/Data_PT_V1/test/9lec/seed_308/sample_2.pt	pre_refinement_aligned_rmsd_above_limit
test	9LEC	308	3	32.357608	30.000000	0.377100	/storage9920/home/tinghao.xia/Data_PT_V1/test/9lec/seed_308/sample_3.pt	pre_refinement_aligned_rmsd_above_limit
test	9LEC	309	1	32.197471	30.000000	0.352867	/storage9920/home/tinghao.xia/Data_PT_V1/test/9lec/seed_309/sample_1.pt	pre_refinement_aligned_rmsd_above_limit
test	9LEC	310	0	38.058961	30.000000	0.351606	/storage9920/home/tinghao.xia/Data_PT_V1/test/9lec/seed_310/sample_0.pt	pre_refinement_aligned_rmsd_above_limit
test	9LEC	310	1	33.255870	30.000000	0.304678	/storage9920/home/tinghao.xia/Data_PT_V1/test/9lec/seed_310/sample_1.pt	pre_refinement_aligned_rmsd_above_limit
test	9LEC	310	2	37.912052	30.000000	0.352886	/storage9920/home/tinghao.xia/Data_PT_V1/test/9lec/seed_310/sample_2.pt	pre_refinement_aligned_rmsd_above_limit
test	9LEC	311	3	32.245340	30.000000	0.304755	/storage9920/home/tinghao.xia/Data_PT_V1/test/9lec/seed_311/sample_3.pt	pre_refinement_aligned_rmsd_above_limit
test	9LEC	312	0	33.442353	30.000000	0.308169	/storage9920/home/tinghao.xia/Data_PT_V1/test/9lec/seed_312/sample_0.pt	pre_refinement_aligned_rmsd_above_limit
test	9LEC	312	1	33.158173	30.000000	0.371616	/storage9920/home/tinghao.xia/Data_PT_V1/test/9lec/seed_312/sample_1.pt	pre_refinement_aligned_rmsd_above_limit
test	9LEC	312	2	34.236207	30.000000	0.303520	/storage9920/home/tinghao.xia/Data_PT_V1/test/9lec/seed_312/sample_2.pt	pre_refinement_aligned_rmsd_above_limit
test	9LEC	313	0	31.059008	30.000000	0.304413	/storage9920/home/tinghao.xia/Data_PT_V1/test/9lec/seed_313/sample_0.pt	pre_refinement_aligned_rmsd_above_limit
test	9LEC	313	3	31.113216	30.000000	0.365546	/storage9920/home/tinghao.xia/Data_PT_V1/test/9lec/seed_313/sample_3.pt	pre_refinement_aligned_rmsd_above_limit
test	9LEC	314	0	36.325428	30.000000	0.302097	/storage9920/home/tinghao.xia/Data_PT_V1/test/9lec/seed_314/sample_0.pt	pre_refinement_aligned_rmsd_above_limit
test	9LEC	315	3	32.187018	30.000000	0.304031	/storage9920/home/tinghao.xia/Data_PT_V1/test/9lec/seed_315/sample_3.pt	pre_refinement_aligned_rmsd_above_limit
test	9LEC	316	0	40.270287	30.000000	0.308850	/storage9920/home/tinghao.xia/Data_PT_V1/test/9lec/seed_316/sample_0.pt	pre_refinement_aligned_rmsd_above_limit
test	9LEC	316	1	41.003763	30.000000	0.348611	/storage9920/home/tinghao.xia/Data_PT_V1/test/9lec/seed_316/sample_1.pt	pre_refinement_aligned_rmsd_above_limit
test	9LEC	317	0	37.697082	30.000000	0.311110	/storage9920/home/tinghao.xia/Data_PT_V1/test/9lec/seed_317/sample_0.pt	pre_refinement_aligned_rmsd_above_limit
test	9LEC	317	1	38.174341	30.000000	0.341413	/storage9920/home/tinghao.xia/Data_PT_V1/test/9lec/seed_317/sample_1.pt	pre_refinement_aligned_rmsd_above_limit
test	9LEC	317	2	39.086991	30.000000	0.300979	/storage9920/home/tinghao.xia/Data_PT_V1/test/9lec/seed_317/sample_2.pt	pre_refinement_aligned_rmsd_above_limit
test	9LEC	317	3	40.031806	30.000000	0.345521	/storage9920/home/tinghao.xia/Data_PT_V1/test/9lec/seed_317/sample_3.pt	pre_refinement_aligned_rmsd_above_limit
test	9LEC	318	0	45.532687	30.000000	0.308612	/storage9920/home/tinghao.xia/Data_PT_V1/test/9lec/seed_318/sample_0.pt	pre_refinement_aligned_rmsd_above_limit
test	9LEC	318	1	46.946545	30.000000	0.300304	/storage9920/home/tinghao.xia/Data_PT_V1/test/9lec/seed_318/sample_1.pt	pre_refinement_aligned_rmsd_above_limit
test	9LEC	318	2	45.191695	30.000000	0.354318	/storage9920/home/tinghao.xia/Data_PT_V1/test/9lec/seed_318/sample_2.pt	pre_refinement_aligned_rmsd_above_limit
test	9LEC	318	3	46.404510	30.000000	0.307472	/storage9920/home/tinghao.xia/Data_PT_V1/test/9lec/seed_318/sample_3.pt	pre_refinement_aligned_rmsd_above_limit
test	9LEC	319	1	32.995185	30.000000	0.311578	/storage9920/home/tinghao.xia/Data_PT_V1/test/9lec/seed_319/sample_1.pt	pre_refinement_aligned_rmsd_above_limit
test	9LEC	319	2	33.316400	30.000000	0.355238	/storage9920/home/tinghao.xia/Data_PT_V1/test/9lec/seed_319/sample_2.pt	pre_refinement_aligned_rmsd_above_limit
test	9LEC	319	3	34.167785	30.000000	0.303242	/storage9920/home/tinghao.xia/Data_PT_V1/test/9lec/seed_319/sample_3.pt	pre_refinement_aligned_rmsd_above_limit
test	9LEC	320	0	34.639783	30.000000	0.308636	/storage9920/home/tinghao.xia/Data_PT_V1/test/9lec/seed_320/sample_0.pt	pre_refinement_aligned_rmsd_above_limit
test	9LEC	320	2	30.877880	30.000000	0.310695	/storage9920/home/tinghao.xia/Data_PT_V1/test/9lec/seed_320/sample_2.pt	pre_refinement_aligned_rmsd_above_limit
test	9LEC	320	3	37.373966	30.000000	0.354293	/storage9920/home/tinghao.xia/Data_PT_V1/test/9lec/seed_320/sample_3.pt	pre_refinement_aligned_rmsd_above_limit
test	9LEC	321	0	37.333375	30.000000	0.309900	/storage9920/home/tinghao.xia/Data_PT_V1/test/9lec/seed_321/sample_0.pt	pre_refinement_aligned_rmsd_above_limit
test	9LEC	321	1	30.075401	30.000000	0.357532	/storage9920/home/tinghao.xia/Data_PT_V1/test/9lec/seed_321/sample_1.pt	pre_refinement_aligned_rmsd_above_limit
test	9LEC	322	0	37.703514	30.000000	0.351334	/storage9920/home/tinghao.xia/Data_PT_V1/test/9lec/seed_322/sample_0.pt	pre_refinement_aligned_rmsd_above_limit
test	9LEC	322	1	36.751269	30.000000	0.301934	/storage9920/home/tinghao.xia/Data_PT_V1/test/9lec/seed_322/sample_1.pt	pre_refinement_aligned_rmsd_above_limit
test	9LEC	323	2	33.741388	30.000000	0.357214	/storage9920/home/tinghao.xia/Data_PT_V1/test/9lec/seed_323/sample_2.pt	pre_refinement_aligned_rmsd_above_limit
test	9LEC	323	3	36.584339	30.000000	0.310190	/storage9920/home/tinghao.xia/Data_PT_V1/test/9lec/seed_323/sample_3.pt	pre_refinement_aligned_rmsd_above_limit
test	9LEC	324	1	37.377827	30.000000	0.353743	/storage9920/home/tinghao.xia/Data_PT_V1/test/9lec/seed_324/sample_1.pt	pre_refinement_aligned_rmsd_above_limit
test	9LEC	324	2	31.912815	30.000000	0.311636	/storage9920/home/tinghao.xia/Data_PT_V1/test/9lec/seed_324/sample_2.pt	pre_refinement_aligned_rmsd_above_limit
test	9LEC	324	3	38.249696	30.000000	0.340568	/storage9920/home/tinghao.xia/Data_PT_V1/test/9lec/seed_324/sample_3.pt	pre_refinement_aligned_rmsd_above_limit
test	9LEC	325	0	45.147499	30.000000	0.307427	/storage9920/home/tinghao.xia/Data_PT_V1/test/9lec/seed_325/sample_0.pt	pre_refinement_aligned_rmsd_above_limit
test	9LEC	325	1	47.838374	30.000000	0.347152	/storage9920/home/tinghao.xia/Data_PT_V1/test/9lec/seed_325/sample_1.pt	pre_refinement_aligned_rmsd_above_limit
test	9LEC	325	2	44.009556	30.000000	0.303253	/storage9920/home/tinghao.xia/Data_PT_V1/test/9lec/seed_325/sample_2.pt	pre_refinement_aligned_rmsd_above_limit
test	9LEC	325	3	49.045442	30.000000	0.307068	/storage9920/home/tinghao.xia/Data_PT_V1/test/9lec/seed_325/sample_3.pt	pre_refinement_aligned_rmsd_above_limit
test	9LEC	326	0	32.656835	30.000000	0.347885	/storage9920/home/tinghao.xia/Data_PT_V1/test/9lec/seed_326/sample_0.pt	pre_refinement_aligned_rmsd_above_limit
test	9LEC	326	1	32.617443	30.000000	0.298859	/storage9920/home/tinghao.xia/Data_PT_V1/test/9lec/seed_326/sample_1.pt	pre_refinement_aligned_rmsd_above_limit
test	9LEC	326	2	35.464775	30.000000	0.344126	/storage9920/home/tinghao.xia/Data_PT_V1/test/9lec/seed_326/sample_2.pt	pre_refinement_aligned_rmsd_above_limit
test	9LEC	326	3	35.985291	30.000000	0.298705	/storage9920/home/tinghao.xia/Data_PT_V1/test/9lec/seed_326/sample_3.pt	pre_refinement_aligned_rmsd_above_limit
test	9LEC	327	0	35.283093	30.000000	0.348438	/storage9920/home/tinghao.xia/Data_PT_V1/test/9lec/seed_327/sample_0.pt	pre_refinement_aligned_rmsd_above_limit
test	9LEC	327	1	33.931572	30.000000	0.302493	/storage9920/home/tinghao.xia/Data_PT_V1/test/9lec/seed_327/sample_1.pt	pre_refinement_aligned_rmsd_above_limit
test	9LEC	327	2	37.287053	30.000000	0.354930	/storage9920/home/tinghao.xia/Data_PT_V1/test/9lec/seed_327/sample_2.pt	pre_refinement_aligned_rmsd_above_limit
test	9LEC	327	3	37.281639	30.000000	0.297599	/storage9920/home/tinghao.xia/Data_PT_V1/test/9lec/seed_327/sample_3.pt	pre_refinement_aligned_rmsd_above_limit
test	9LEC	328	1	31.057681	30.000000	0.349784	/storage9920/home/tinghao.xia/Data_PT_V1/test/9lec/seed_328/sample_1.pt	pre_refinement_aligned_rmsd_above_limit
test	9LEC	330	0	31.649612	30.000000	0.309140	/storage9920/home/tinghao.xia/Data_PT_V1/test/9lec/seed_330/sample_0.pt	pre_refinement_aligned_rmsd_above_limit
test	9LEC	330	1	39.236058	30.000000	0.301179	/storage9920/home/tinghao.xia/Data_PT_V1/test/9lec/seed_330/sample_1.pt	pre_refinement_aligned_rmsd_above_limit
test	9LEC	330	2	33.143762	30.000000	0.347161	/storage9920/home/tinghao.xia/Data_PT_V1/test/9lec/seed_330/sample_2.pt	pre_refinement_aligned_rmsd_above_limit
test	9LEC	330	3	38.936098	30.000000	0.300182	/storage9920/home/tinghao.xia/Data_PT_V1/test/9lec/seed_330/sample_3.pt	pre_refinement_aligned_rmsd_above_limit
test	9LEC	331	0	33.765236	30.000000	0.352598	/storage9920/home/tinghao.xia/Data_PT_V1/test/9lec/seed_331/sample_0.pt	pre_refinement_aligned_rmsd_above_limit
test	9LEC	331	1	34.654574	30.000000	0.297378	/storage9920/home/tinghao.xia/Data_PT_V1/test/9lec/seed_331/sample_1.pt	pre_refinement_aligned_rmsd_above_limit
test	9LEC	331	2	38.312812	30.000000	0.342639	/storage9920/home/tinghao.xia/Data_PT_V1/test/9lec/seed_331/sample_2.pt	pre_refinement_aligned_rmsd_above_limit
test	9LEC	332	0	31.423174	30.000000	0.350495	/storage9920/home/tinghao.xia/Data_PT_V1/test/9lec/seed_332/sample_0.pt	pre_refinement_aligned_rmsd_above_limit
test	9LEC	332	1	30.109976	30.000000	0.301123	/storage9920/home/tinghao.xia/Data_PT_V1/test/9lec/seed_332/sample_1.pt	pre_refinement_aligned_rmsd_above_limit
test	9LEC	332	2	31.599615	30.000000	0.300435	/storage9920/home/tinghao.xia/Data_PT_V1/test/9lec/seed_332/sample_2.pt	pre_refinement_aligned_rmsd_above_limit
