QUERY_PDB_ID	QUERY_ENTITY_ID	TARGET_PDB_ID	TARGET_ENTITY_ID	IDENTITY	QUERY_COVERAGE	TARGET_COVERAGE	ALIGNMENT_LENGTH	EVALUE	BITS	ALIGNMENT_SOURCE
9ZC6	1	9CBU	1	1.000000	0.997000	1.000000	387	4.446E-215	695	MMSEQS2
9ZC6	1	9CBW	1	1.000000	0.997000	1.000000	387	4.446E-215	695	MMSEQS2
9ZC6	1	9CBX	1	1.000000	0.997000	1.000000	387	4.446E-215	695	MMSEQS2
9ZC6	1	9CBY	1	1.000000	0.997000	1.000000	387	4.446E-215	695	MMSEQS2
9ZC7	1	7PTK	1	1.000000	1.000000	1.000000	720	0.000E+00	1291	MMSEQS2
9ZC7	1	7PTL	1	1.000000	1.000000	1.000000	720	0.000E+00	1291	MMSEQS2
9ZC8	1	7PTK	1	1.000000	1.000000	1.000000	720	0.000E+00	1291	MMSEQS2
9ZC8	1	7PTL	1	1.000000	1.000000	1.000000	720	0.000E+00	1291	MMSEQS2
9ZDV	1	2A64	1	0.997000	1.000000	1.000000	417	1.804E-230	744	MMSEQS2
9ZF2	1	2A64	1	1.000000	1.000000	1.000000	417	3.725E-232	749	MMSEQS2
9ZF3	1	2A64	1	1.000000	1.000000	1.000000	417	3.725E-232	749	MMSEQS2
9ZF5	1	2A64	1	1.000000	1.000000	1.000000	417	3.725E-232	749	MMSEQS2
9ZF9	1	2A64	1	0.997000	1.000000	1.000000	417	1.804E-230	744	MMSEQS2
9ZFC	1	2A64	1	1.000000	1.000000	1.000000	417	3.725E-232	749	MMSEQS2
9ZFD	1	2A64	1	1.000000	1.000000	1.000000	417	3.725E-232	749	MMSEQS2
9ZGM	1	2A64	1	1.000000	1.000000	1.000000	417	3.725E-232	749	MMSEQS2
9ZGN	1	2A64	1	1.000000	1.000000	1.000000	417	3.725E-232	749	MMSEQS2
9ZGO	1	2A64	1	1.000000	1.000000	1.000000	417	3.725E-232	749	MMSEQS2
9ZGP	1	2A64	1	1.000000	1.000000	1.000000	417	3.725E-232	749	MMSEQS2
9ZGQ	1	2A64	1	0.997000	1.000000	1.000000	417	1.804E-230	744	MMSEQS2
9ZGR	1	2A64	1	1.000000	1.000000	1.000000	417	3.725E-232	749	MMSEQS2
9ZGS	1	2A64	1	1.000000	1.000000	1.000000	417	3.725E-232	749	MMSEQS2
9ZGT	1	2A64	1	0.997000	1.000000	1.000000	417	1.804E-230	744	MMSEQS2
9ZGU	1	2A64	1	1.000000	1.000000	1.000000	417	3.725E-232	749	MMSEQS2
9ZGV	1	2A64	1	1.000000	1.000000	1.000000	417	3.725E-232	749	MMSEQS2
9ZGW	1	2A64	1	1.000000	1.000000	1.000000	417	3.725E-232	749	MMSEQS2
9ZGX	1	2A64	1	0.997000	1.000000	1.000000	417	1.804E-230	744	MMSEQS2
9ZGY	1	2A64	1	1.000000	1.000000	1.000000	417	3.725E-232	749	MMSEQS2
9ZGZ	1	2A64	1	0.997000	1.000000	1.000000	417	1.804E-230	744	MMSEQS2
9ZH0	1	2A64	1	0.997000	1.000000	1.000000	417	1.804E-230	744	MMSEQS2
9ZH1	1	2A64	1	0.997000	1.000000	1.000000	417	1.804E-230	744	MMSEQS2
9ZH2	1	2A64	1	0.997000	1.000000	1.000000	417	1.804E-230	744	MMSEQS2
9ZH5	1	2A64	1	0.997000	1.000000	1.000000	417	1.804E-230	744	MMSEQS2
9ZH7	1	2A64	1	1.000000	1.000000	1.000000	417	3.725E-232	749	MMSEQS2
9ZH9	1	2A64	1	0.997000	1.000000	1.000000	417	1.804E-230	744	MMSEQS2
9ZHA	1	2A64	1	0.997000	1.000000	1.000000	417	1.804E-230	744	MMSEQS2
9ZHB	1	2A64	1	0.997000	1.000000	1.000000	417	1.804E-230	744	MMSEQS2
9ZHC	1	2A64	1	1.000000	1.000000	1.000000	417	3.725E-232	749	MMSEQS2
9ZHD	1	2A64	1	1.000000	1.000000	1.000000	417	3.725E-232	749	MMSEQS2
9ZHE	1	2A64	1	1.000000	1.000000	1.000000	417	3.725E-232	749	MMSEQS2
9ZHF	1	2A64	1	1.000000	1.000000	1.000000	417	3.725E-232	749	MMSEQS2
9ZHG	1	2A64	1	0.997000	1.000000	1.000000	417	1.804E-230	744	MMSEQS2
9ZHI	1	2A64	1	0.997000	1.000000	1.000000	417	1.804E-230	744	MMSEQS2
9ZHJ	1	2A64	1	1.000000	1.000000	1.000000	417	3.725E-232	749	MMSEQS2
9ZHK	1	2A64	1	1.000000	1.000000	1.000000	417	3.725E-232	749	MMSEQS2
9ZHL	1	2A64	1	1.000000	1.000000	1.000000	417	3.725E-232	749	MMSEQS2
9ZHO	1	2A64	1	0.997000	1.000000	1.000000	417	1.804E-230	744	MMSEQS2
9ZHP	1	2A64	1	1.000000	1.000000	1.000000	417	3.725E-232	749	MMSEQS2
9ZHR	1	2A64	1	1.000000	1.000000	1.000000	417	3.725E-232	749	MMSEQS2
9ZHS	1	2A64	1	1.000000	1.000000	1.000000	417	3.725E-232	749	MMSEQS2
9ZHT	1	2A64	1	1.000000	1.000000	1.000000	417	3.725E-232	749	MMSEQS2
9ZHU	1	2A64	1	1.000000	1.000000	1.000000	417	3.725E-232	749	MMSEQS2
9ZHV	1	2A64	1	0.997000	1.000000	1.000000	417	1.804E-230	744	MMSEQS2
9ZHW	1	2A64	1	0.997000	1.000000	1.000000	417	1.804E-230	744	MMSEQS2
9ZHX	1	2A64	1	1.000000	1.000000	1.000000	417	3.725E-232	749	MMSEQS2
9ZHZ	1	2A64	1	1.000000	1.000000	1.000000	417	3.725E-232	749	MMSEQS2
9ZI0	1	2A64	1	1.000000	1.000000	1.000000	417	3.725E-232	749	MMSEQS2
9ZI2	1	2A64	1	0.997000	1.000000	1.000000	417	1.804E-230	744	MMSEQS2
9ZI3	1	2A64	1	0.997000	1.000000	1.000000	417	1.804E-230	744	MMSEQS2
9ZI4	1	2A64	1	0.997000	1.000000	1.000000	417	1.804E-230	744	MMSEQS2
9ZI5	1	2A64	1	1.000000	1.000000	1.000000	417	3.725E-232	749	MMSEQS2
9ZI6	1	2A64	1	1.000000	1.000000	1.000000	417	3.725E-232	749	MMSEQS2
9ZI7	1	2A64	1	0.997000	1.000000	1.000000	417	1.804E-230	744	MMSEQS2
