pdb_id	candidate_count	valid_candidate_count	failed_candidate_count	rank1_seed	rank1_sample	ranking_score	rank1_rmsd	rank1_valid_rmsd	rank1_eval_status	rank1_evaluation_protocol	candidate_failure_reasons	exclude_from_strict_rank1_rmsd	exclusion_reason
3GS8	25	0	25	2024	0	0.921608567237854		False	missing_output	unavailable	OST_FAILURE_OTHER	True	NO_CANDIDATE_HAS_VALID_RMSD
3GVN	25	25	0	2024	0	0.0364548601210117	0.971	True	SUCCESS	foldbench_full		False	
3GX2	25	25	0	2024	0	0.8938025236129761	0.469	True	SUCCESS	foldbench_full		False	
3GX3	25	25	0	8888	0	0.8710871338844299	0.415	True	SUCCESS	foldbench_full		False	
3GX5	25	25	0	8888	0	0.8821263909339905	0.425	True	SUCCESS	foldbench_full		False	
3GX6	25	25	0	42	0	0.9171071648597716	0.483	True	SUCCESS	foldbench_full		False	
3GX7	25	25	0	2024	0	0.9020859003067015	0.511	True	SUCCESS	foldbench_full		False	
3HGA	25	0	25	42	0	0.1453693956136703		False	missing_output	unavailable	GDT_TOO_FEW_MAPPED_POSITIONS	True	NO_CANDIDATE_HAS_VALID_RMSD
3IBK	25	25	0	66	0	0.7771095037460327	1.143	True	SUCCESS	foldbench_full		False	
3IGI	25	25	0	2024	0	0.7403532266616821	1.368	True	SUCCESS	foldbench_full		False	
3IQN	25	25	0	2024	0	0.8542821407318115	0.52	True	SUCCESS	foldbench_full		False	
3IQP	25	25	0	66	0	0.6213333010673523	0.918	True	SUCCESS	foldbench_full		False	
3IQR	25	25	0	42	0	0.8857954740524292	0.488	True	SUCCESS	foldbench_full		False	
3IVN	25	25	0	8888	0	0.341987133026123	26.492	True	SUCCESS	foldbench_full		False	
3IZD	25	25	0	66	0	0.1040750965476036	11.525	True	SUCCESS	foldbench_full		False	
3J2C	25	25	0	2024	0	0.7630824446678162	25.077	True	SUCCESS	foldbench_full		False	
3JQ4	25	25	0	2024	0	0.8677430152893066	4.137	True	SUCCESS	foldbench_full		False	
3JXQ	25	25	0	66	0	0.8435639142990112	1.208	True	SUCCESS	foldbench_full		False	
3JXR	25	25	0	66	0	0.5328875780105591	10.625	True	SUCCESS	foldbench_full		False	
3K1V	25	25	0	101	0	0.8481792211532593	0.414	True	SUCCESS	foldbench_full		False	
3L0U	25	25	0	2024	0	0.6331666707992554	1.331	True	SUCCESS	foldbench_full		False	
3LA5	25	25	0	2024	0	0.7624057531356812	1.08	True	SUCCESS	foldbench_full		False	
3LOA	25	25	0	42	0	0.8892264366149902	0.318	True	SUCCESS	foldbench_full		False	
3MEI	25	25	0	8888	0	0.7823736667633057	0.59	True	SUCCESS	foldbench_full		False	
3MIJ	25	25	0	8888	0	0.6966699957847595	1.111	True	SUCCESS	foldbench_full		False	
3MJ3	25	25	0	42	0	0.7509039640426636	0.416	True	SUCCESS	foldbench_full		False	
3MJA	25	25	0	42	0	0.752037763595581	0.423	True	SUCCESS	foldbench_full		False	
3MJB	25	25	0	8888	0	0.8299967050552368	0.366	True	SUCCESS	foldbench_full		False	
3ND3	25	25	0	42	0	0.1085801273584365	14.357	True	SUCCESS	foldbench_full		False	
3ND4	25	25	0	8888	0	0.107633039355278	14.418	True	SUCCESS	foldbench_full		False	
3NJ6	25	25	0	42	0	0.0123644974082708	8.413	True	SUCCESS	foldbench_full		False	
3NJ7	25	25	0	2024	0	0.2307578325271606	11.945	True	SUCCESS	foldbench_full		False	
3NPN	25	25	0	66	0	0.8783968091011047	0.793	True	SUCCESS	foldbench_full		False	
3NPQ	25	25	0	2024	0	0.382531076669693	16.944	True	SUCCESS	foldbench_full		False	
3OWI	25	25	0	66	0	0.8352242708206177	2.555	True	SUCCESS	foldbench_full		False	
3OWW	25	25	0	66	0	0.8348569273948669	2.513	True	SUCCESS	foldbench_full		False	
3OWZ	25	25	0	101	0	0.8570665717124939	2.328	True	SUCCESS	foldbench_full		False	
3OX0	25	25	0	66	0	0.8334052562713623	2.237	True	SUCCESS	foldbench_full		False	
3OXB	25	25	0	66	0	0.8297021389007568	2.482	True	SUCCESS	foldbench_full		False	
3OXD	25	25	0	66	0	0.8249233961105347	2.309	True	SUCCESS	foldbench_full		False	
3OXE	25	25	0	66	0	0.8290220499038696	2.568	True	SUCCESS	foldbench_full		False	
3OXJ	25	25	0	66	0	0.8237510323524475	2.338	True	SUCCESS	foldbench_full		False	
3OXM	25	25	0	66	0	0.8323256969451904	2.451	True	SUCCESS	foldbench_full		False	
3P22	25	25	0	42	0	0.3627715408802032	39.614	True	SUCCESS	foldbench_full		False	
3P4A	25	0	25	101	0	0.6281609535217285		False	missing_output	unavailable	OTHER	True	NO_CANDIDATE_HAS_VALID_RMSD
3P4B	25	25	0	8888	0	0.8905743360519409	3.359	True	SUCCESS	foldbench_full		False	
3P4C	25	25	0	8888	0	0.9463686347007751	1.626	True	SUCCESS	foldbench_full		False	
3P4D	25	25	0	8888	0	0.9587118625640868	0.272	True	SUCCESS	foldbench_full		False	
3P59	25	25	0	101	0	0.8393117189407349	1.956	True	SUCCESS	foldbench_full		False	
3PDR	25	25	0	42	0	0.3697226345539093	28.929	True	SUCCESS	foldbench_full		False	
3PHP	25	25	0	42	0	0.0998690724372863	5.477	True	SUCCESS	foldbench_full		False	
3Q3Z	25	25	0	66	0	0.8032758831977844	26.982	True	SUCCESS	foldbench_full		False	
3Q50	25	25	0	66	0	0.9225683212280272	0.296	True	SUCCESS	foldbench_full		False	
3Q51	25	25	0	2024	0	0.6888114213943481	1.597	True	SUCCESS	foldbench_full		False	
3R1C	25	25	0	42	0	0.0964370742440223	22.802	True	SUCCESS	foldbench_full		False	
3R1D	25	25	0	42	0	0.5105676651000977	22.223	True	SUCCESS	foldbench_full		False	
3R1E	25	25	0	101	0	0.9066195487976074	0.341	True	SUCCESS	foldbench_full		False	
3R4F	25	25	0	101	0	0.3877679705619812	2.462	True	SUCCESS	foldbench_full		False	
3RG5	25	25	0	8888	0	0.323703408241272	23.536	True	SUCCESS	foldbench_full		False	
3RKF	25	25	0	42	0	0.3804298937320709	28.222	True	SUCCESS	foldbench_full		False	
3S49	25	25	0	2024	0	0.6170947551727295	19.444	True	SUCCESS	foldbench_full		False	
3S4P	25	25	0	66	0	0.9322937726974488	0.305	True	SUCCESS	foldbench_full		False	
3S7C	25	25	0	66	0	0.1749155968427658	0.436	True	SUCCESS	foldbench_full		False	
3S8U	25	25	0	2024	0	0.1776197999715805	0.6	True	SUCCESS	foldbench_full		False	
3SD3	25	25	0	8888	0	0.8608405590057373	0.347	True	SUCCESS	foldbench_full		False	
3SJ2	25	25	0	66	0	0.7466031312942505	0.175	True	SUCCESS	foldbench_full		False	
3SKI	25	25	0	8888	0	0.7513399720191956	1.323	True	SUCCESS	foldbench_full		False	
3SKL	25	25	0	42	0	0.6917308568954468	30.32	True	SUCCESS	foldbench_full		False	
3SKR	25	25	0	66	0	0.6816628575325012	30.51	True	SUCCESS	foldbench_full		False	
3SKT	25	25	0	42	0	0.6499725580215454	16.761	True	SUCCESS	foldbench_full		False	
3SKW	25	25	0	66	0	0.6353894472122192	29.856	True	SUCCESS	foldbench_full		False	
3SKZ	25	25	0	8888	0	0.6561578512191772	2.031	True	SUCCESS	foldbench_full		False	
3SLM	25	25	0	8888	0	0.6605939269065857	27.414	True	SUCCESS	foldbench_full		False	
3SLQ	25	25	0	8888	0	0.671355664730072	2.826	True	SUCCESS	foldbench_full		False	
3SUH	25	25	0	2024	0	0.8557984828948975	4.423	True	SUCCESS	foldbench_full		False	
3SUX	25	25	0	2024	0	0.8657082319259644	6.076	True	SUCCESS	foldbench_full		False	
3SUY	25	25	0	2024	0	0.1388226002454757	7.526	True	SUCCESS	foldbench_full		False	
3SYW	25	25	0	66	0	0.6656351089477539	0.335	True	SUCCESS	foldbench_full		False	
3SZX	25	25	0	66	0	0.6656472682952881	4.453	True	SUCCESS	foldbench_full		False	
3T4B	25	25	0	8888	0	0.5506489276885986	2.008	True	SUCCESS	foldbench_full		False	
3TD0	25	25	0	42	0	0.8298919200897217	1.119	True	SUCCESS	foldbench_full		False	
3TD1	25	25	0	8888	0	0.9310322403907776	1.059	True	SUCCESS	foldbench_full		False	
3TRA	25	25	0	8888	0	0.7584396004676819	0.743	True	SUCCESS	foldbench_full		False	
3TZR	25	25	0	8888	0	0.8774228096008301	0.115	True	SUCCESS	foldbench_full		False	
3VRS	25	25	0	8888	0	0.5533567667007446	1.004	True	SUCCESS	foldbench_full		False	
3WRU	25	25	0	42	0	0.9290308356285096	1.356	True	SUCCESS	foldbench_full		False	
3ZD4	25	25	0	101	0	0.877107560634613	0.228	True	SUCCESS	foldbench_full		False	
3ZD5	25	25	0	42	0	0.8827471733093262	0.317	True	SUCCESS	foldbench_full		False	
3ZP8	25	25	0	101	0	0.8015283346176147	0.42	True	SUCCESS	foldbench_full		False	
402D	25	25	0	101	0	0.0214776024222373	1.092	True	SUCCESS	foldbench_full		False	
405D	25	25	0	66	0	0.7384690642356873	0.403	True	SUCCESS	foldbench_full		False	
406D	25	25	0	66	0	0.9054117202758788	0.43	True	SUCCESS	foldbench_full		False	
409D	25	25	0	2024	0	0.5742083191871643	12.726	True	SUCCESS	foldbench_full		False	
413D	25	25	0	66	0	0.0125848120078444	11.638	True	SUCCESS	foldbench_full		False	
420D	25	25	0	42	0	0.7181735038757324	0.449	True	SUCCESS	foldbench_full		False	
422D	25	25	0	66	0	0.5221813917160034	0.473	True	SUCCESS	foldbench_full		False	
429D	25	25	0	101	0	0.5489991903305054	13.479	True	SUCCESS	foldbench_full		False	
430D	25	25	0	66	0	0.627331018447876	1.27	True	SUCCESS	foldbench_full		False	
433D	25	25	0	66	0	0.6196940541267395	0.275	True	SUCCESS	foldbench_full		False	
434D	25	25	0	8888	0	0.6678919792175293	4.866	True	SUCCESS	foldbench_full		False	
435D	25	25	0	2024	0	0.6706409454345703	16.981	True	SUCCESS	foldbench_full		False	
437D	25	25	0	66	0	0.7794086337089539	0.342	True	SUCCESS	foldbench_full		False	
438D	25	25	0	2024	0	0.1630520075559616	0.25	True	SUCCESS	foldbench_full		False	
439D	25	25	0	8888	0	0.1773646473884582	0.296	True	SUCCESS	foldbench_full		False	
462D	25	25	0	42	0	0.4898640513420105	22.009	True	SUCCESS	foldbench_full		False	
464D	25	25	0	8888	0	0.8967954516410828	4.419	True	SUCCESS	foldbench_full		False	
466D	25	25	0	8888	0	0.6682095527648926	18.085	True	SUCCESS	foldbench_full		False	
468D	25	25	0	42	0	0.8922429084777832	1.178	True	SUCCESS	foldbench_full		False	
469D	25	25	0	42	0	0.8922429084777832	1.201	True	SUCCESS	foldbench_full		False	
470D	25	25	0	2024	0	0.8919222354888916	0.7	True	SUCCESS	foldbench_full		False	
471D	25	25	0	2024	0	0.8919222354888916	0.788	True	SUCCESS	foldbench_full		False	
472D	25	25	0	2024	0	0.0269008725881576	0.345	True	SUCCESS	foldbench_full		False	
480D	25	25	0	101	0	0.1322976946830749	0.433	True	SUCCESS	foldbench_full		False	
483D	25	25	0	101	0	0.1323982328176498	0.378	True	SUCCESS	foldbench_full		False	
486D	25	25	0	101	0	0.8957361578941345	2.494	True	SUCCESS	foldbench_full		False	
488D	25	0	25	101	0	-99.10719299316406		False	missing_output	unavailable	OST_FAILURE_OTHER	True	NO_CANDIDATE_HAS_VALID_RMSD
4A4R	25	25	0	101	0	0.1651374548673629	2.963	True	SUCCESS	foldbench_full		False	
4A4S	25	25	0	2024	0	0.0947003290057182	3.136	True	SUCCESS	foldbench_full		False	
4A4T	25	25	0	2024	0	0.0951660498976707	2.932	True	SUCCESS	foldbench_full		False	
4A4U	25	25	0	2024	0	0.0941171571612358	2.951	True	SUCCESS	foldbench_full		False	
4AOB	25	25	0	8888	0	0.8322340846061707	0.466	True	SUCCESS	foldbench_full		False	
4B5R	25	25	0	2024	0	0.8451801538467407	1.079	True	SUCCESS	foldbench_full		False	
4C40	25	25	0	42	0	0.034386646002531	10.901	True	SUCCESS	foldbench_full		False	
4C4Q	25	25	0	42	0	0.0940727740526199	35.918	True	SUCCESS	foldbench_full		False	
4CS1	25	25	0	2024	0	0.3376616239547729	10.884	True	SUCCESS	foldbench_full		False	
4DS6	25	25	0	2024	0	0.4834776520729065	1.233	True	SUCCESS	foldbench_full		False	
4E48	25	25	0	2024	0	0.4973756968975067	26.449	True	SUCCESS	foldbench_full		False	
4E58	25	25	0	42	0	0.8287602663040161	1.615	True	SUCCESS	foldbench_full		False	
4E59	25	25	0	8888	0	0.0109729990363121	7.233	True	SUCCESS	foldbench_full		False	
4E5C	25	25	0	66	0	0.6936995387077332	0.308	True	SUCCESS	foldbench_full		False	
4E6B	25	25	0	42	0	0.0104616153985261	0.572	True	SUCCESS	foldbench_full		False	
4E8K	25	25	0	8888	0	0.7997795939445496	0.971	True	SUCCESS	foldbench_full		False	
4E8M	25	25	0	42	0	0.4414542913436889	1.579	True	SUCCESS	foldbench_full		False	
4E8N	25	25	0	8888	0	0.4820292592048645	1.792	True	SUCCESS	foldbench_full		False	
4E8P	25	25	0	42	0	0.4674758017063141	1.498	True	SUCCESS	foldbench_full		False	
4E8Q	25	25	0	8888	0	0.4818453788757324	1.658	True	SUCCESS	foldbench_full		False	
4E8R	25	25	0	101	0	0.4784405827522278	1.402	True	SUCCESS	foldbench_full		False	
4E8T	25	25	0	66	0	0.7831368446350098	0.787	True	SUCCESS	foldbench_full		False	
4E8V	25	25	0	8888	0	0.5285480618476868	1.224	True	SUCCESS	foldbench_full		False	
4EN5	25	25	0	8888	0	0.5142821073532104	1.447	True	SUCCESS	foldbench_full		False	
4ENA	25	25	0	101	0	0.5613793134689331	1.002	True	SUCCESS	foldbench_full		False	
4ENB	25	25	0	66	0	0.7185221910476685	0.556	True	SUCCESS	foldbench_full		False	
4ENC	25	25	0	66	0	0.5784051418304443	1.209	True	SUCCESS	foldbench_full		False	
4ERJ	25	25	0	8888	0	0.9154425859451294	0.617	True	SUCCESS	foldbench_full		False	
4ERL	25	25	0	101	0	0.8947409391403198	0.507	True	SUCCESS	foldbench_full		False	
4F8U	25	25	0	8888	0	0.9167174100875854	0.223	True	SUCCESS	foldbench_full		False	
4F8V	25	25	0	8888	0	0.9137014150619508	0.57	True	SUCCESS	foldbench_full		False	
4FAQ	25	25	0	2024	0	0.5261960029602051	0.895	True	SUCCESS	foldbench_full		False	
4FAR	25	25	0	42	0	0.7826162576675415	0.791	True	SUCCESS	foldbench_full		False	
4FAU	25	25	0	42	0	0.4661922454833984	1.259	True	SUCCESS	foldbench_full		False	
4FAW	25	0	25	8888	0	0.7888723611831665		False	missing_output	unavailable	OST_FAILURE_OTHER	True	NO_CANDIDATE_HAS_VALID_RMSD
4FAX	25	25	0	101	0	0.4762136936187744	1.61	True	SUCCESS	foldbench_full		False	
4FB0	25	25	0	8888	0	0.4591176211833954	1.418	True	SUCCESS	foldbench_full		False	
4FE5	25	25	0	2024	0	0.8694499135017395	0.396	True	SUCCESS	foldbench_full		False	
4FEJ	25	25	0	8888	0	0.8562090396881104	0.295	True	SUCCESS	foldbench_full		False	
4FEL	25	25	0	8888	0	0.8444257974624634	0.242	True	SUCCESS	foldbench_full		False	
4FEN	25	25	0	8888	0	0.8586840033531189	0.232	True	SUCCESS	foldbench_full		False	
4FEO	25	25	0	2024	0	0.8472850918769836	0.337	True	SUCCESS	foldbench_full		False	
4FEP	25	25	0	8888	0	0.8472558856010437	0.213	True	SUCCESS	foldbench_full		False	
4FNJ	25	25	0	2024	0	0.6223482489585876	0.426	True	SUCCESS	foldbench_full		False	
4FRG	25	25	0	42	0	0.5350136756896973	34.538	True	SUCCESS	foldbench_full		False	
4FRN	25	25	0	101	0	0.5467836856842041	29.365	True	SUCCESS	foldbench_full		False	
4G6P	25	25	0	2024	0	0.9493483901023864	0.238	True	SUCCESS	foldbench_full		False	
4G6R	25	25	0	8888	0	0.935416042804718	0.149	True	SUCCESS	foldbench_full		False	
4G6S	25	25	0	8888	0	0.948330283164978	0.301	True	SUCCESS	foldbench_full		False	
4GMA	25	25	0	2024	0	0.9428178071975708	3.129	True	SUCCESS	foldbench_full		False	
4GPW	25	25	0	2024	0	0.9051684141159058	1.168	True	SUCCESS	foldbench_full		False	
4GPX	25	25	0	2024	0	0.9053671360015868	1.004	True	SUCCESS	foldbench_full		False	
4GPY	25	25	0	2024	0	0.9145394563674928	0.983	True	SUCCESS	foldbench_full		False	
4GXY	25	25	0	2024	0	0.8396743535995483	1.73	True	SUCCESS	foldbench_full		False	
4IQS	25	25	0	42	0	0.6281248331069946	15.906	True	SUCCESS	foldbench_full		False	
4J50	25	25	0	66	0	0.6754463315010071	0.506	True	SUCCESS	foldbench_full		False	
4JAB	25	25	0	42	0	0.3806655406951904	0.131	True	SUCCESS	foldbench_full		False	
4JAH	25	25	0	66	0	0.6767021417617798	0.676	True	SUCCESS	foldbench_full		False	
4JF2	25	25	0	2024	0	0.7708021998405457	0.537	True	SUCCESS	foldbench_full		False	
4JIY	25	0	25	2024	0	0.5900591611862183		False	missing_output	unavailable	GDT_TOO_FEW_MAPPED_POSITIONS	True	NO_CANDIDATE_HAS_VALID_RMSD
4JRC	25	25	0	8888	0	0.2999714910984039	26.436	True	SUCCESS	foldbench_full		False	
4JRD	25	25	0	66	0	0.3993271291255951	3.064	True	SUCCESS	foldbench_full		False	
4JRT	25	25	0	42	0	0.6309056878089905	0.098	True	SUCCESS	foldbench_full		False	
4K27	25	25	0	66	0	0.5091881155967712	1.14	True	SUCCESS	foldbench_full		False	
4K31	25	25	0	66	0	0.882511556148529	0.765	True	SUCCESS	foldbench_full		False	
4K32	25	25	0	42	0	0.9077750444412231	0.831	True	SUCCESS	foldbench_full		False	
4KQY	25	25	0	8888	0	0.932697594165802	1.452	True	SUCCESS	foldbench_full		False	
4KYY	25	25	0	2024	0	0.6628754734992981	0.283	True	SUCCESS	foldbench_full		False	
4KZ2	25	25	0	8888	0	0.8346078395843506	0.302	True	SUCCESS	foldbench_full		False	
4L81	25	25	0	2024	0	0.8343012928962708	0.394	True	SUCCESS	foldbench_full		False	
4LVV	25	25	0	2024	0	0.8856420516967773	0.461	True	SUCCESS	foldbench_full		False	
4LVW	25	25	0	2024	0	0.9124552011489868	0.344	True	SUCCESS	foldbench_full		False	
4LVX	25	25	0	2024	0	0.9079705476760864	0.359	True	SUCCESS	foldbench_full		False	
4LVY	25	25	0	8888	0	0.8873232007026672	0.379	True	SUCCESS	foldbench_full		False	
4LVZ	25	25	0	8888	0	0.9278147220611572	0.43	True	SUCCESS	foldbench_full		False	
4LW0	25	25	0	8888	0	0.9261811971664428	0.346	True	SUCCESS	foldbench_full		False	
4LX5	25	25	0	2024	0	0.860966682434082	0.579	True	SUCCESS	foldbench_full		False	
4LX6	25	25	0	8888	0	0.8452949523925781	0.352	True	SUCCESS	foldbench_full		False	
4MCE	25	25	0	8888	0	0.7480570673942566	19.804	True	SUCCESS	foldbench_full		False	
4MCF	25	25	0	8888	0	0.5832289457321167	21.646	True	SUCCESS	foldbench_full		False	
4MEG	25	25	0	66	0	0.814263641834259	1.007	True	SUCCESS	foldbench_full		False	
4MEH	25	25	0	66	0	0.8214198350906372	1.21	True	SUCCESS	foldbench_full		False	
4MGM	25	25	0	66	0	0.2212772369384765	31.261	True	SUCCESS	foldbench_full		False	
4MGN	25	25	0	42	0	0.4804044365882873	29.319	True	SUCCESS	foldbench_full		False	
4MS9	25	25	0	2024	0	0.0244552977383136	6.589	True	SUCCESS	foldbench_full		False	
4MSB	25	25	0	42	0	0.439454048871994	16.07	True	SUCCESS	foldbench_full		False	
4MSR	25	25	0	2024	0	0.5199848413467407	1.833	True	SUCCESS	foldbench_full		False	
4NFO	25	25	0	66	0	0.59269118309021	17.245	True	SUCCESS	foldbench_full		False	
4NFP	25	25	0	2024	0	0.7759947776794434	12.868	True	SUCCESS	foldbench_full		False	
4NFQ	25	25	0	66	0	0.7450820803642273	18.09	True	SUCCESS	foldbench_full		False	
4NLF	25	25	0	101	0	0.1736839264631271	0.627	True	SUCCESS	foldbench_full		False	
4NMG	25	25	0	66	0	0.1682574152946472	0.887	True	SUCCESS	foldbench_full		False	
4NXH	25	25	0	101	0	0.1761246919631958	0.488	True	SUCCESS	foldbench_full		False	
4NYA	25	25	0	66	0	0.5517591238021851	27.625	True	SUCCESS	foldbench_full		False	
4NYB	25	25	0	66	0	0.7928573489189148	2.471	True	SUCCESS	foldbench_full		False	
4NYC	25	25	0	8888	0	0.7437899112701416	2.361	True	SUCCESS	foldbench_full		False	
4NYD	25	25	0	66	0	0.7806543707847595	2.355	True	SUCCESS	foldbench_full		False	
4NYG	25	25	0	8888	0	0.8644886612892151	2.261	True	SUCCESS	foldbench_full		False	
4O41	25	25	0	8888	0	0.7770734429359436	12.0	True	SUCCESS	foldbench_full		False	
4OJI	25	25	0	2024	0	0.602787435054779	1.38	True	SUCCESS	foldbench_full		False	
4OQU	25	25	0	8888	0	0.8941923379898071	0.552	True	SUCCESS	foldbench_full		False	
4P20	25	25	0	2024	0	0.9168890118598938	0.727	True	SUCCESS	foldbench_full		False	
4P3S	25	25	0	42	0	0.9142768979072572	0.631	True	SUCCESS	foldbench_full		False	
4P3T	25	25	0	8888	0	0.8500143885612488	1.413	True	SUCCESS	foldbench_full		False	
4P3U	25	25	0	8888	0	0.4250069856643677	10.789	True	SUCCESS	foldbench_full		False	
4P43	25	25	0	8888	0	0.723647952079773	1.38	True	SUCCESS	foldbench_full		False	
4P5J	25	25	0	66	0	0.7362369298934937	0.651	True	SUCCESS	foldbench_full		False	
4P8Z	25	25	0	8888	0	0.136941984295845	2.406	True	SUCCESS	foldbench_full		False	
4P97	25	25	0	8888	0	0.5731799006462097	24.704	True	SUCCESS	foldbench_full		False	
4P9R	25	25	0	66	0	0.6306236982345581	1.284	True	SUCCESS	foldbench_full		False	
4PCJ	25	25	0	8888	0	0.7115152478218079	0.448	True	SUCCESS	foldbench_full		False	
4PCO	25	25	0	66	0	0.622979998588562	8.816	True	SUCCESS	foldbench_full		False	
4PDQ	25	25	0	8888	0	0.9076057076454164	1.3	True	SUCCESS	foldbench_full		False	
4PHY	25	25	0	8888	0	0.7686027884483337	0.229	True	SUCCESS	foldbench_full		False	
4PLX	25	25	0	42	0	0.2534217536449432	35.098	True	SUCCESS	foldbench_full		False	
4PQV	25	25	0	66	0	0.370992511510849	12.744	True	SUCCESS	foldbench_full		False	
4QJD	25	25	0	42	0	0.4299322366714477	43.321	True	SUCCESS	foldbench_full		False	
4QJH	25	25	0	8888	0	0.5247549414634705	31.833	True	SUCCESS	foldbench_full		False	
4QK8	25	25	0	101	0	0.9493682384490968	0.389	True	SUCCESS	foldbench_full		False	
4QK9	25	25	0	42	0	0.9224708080291748	1.412	True	SUCCESS	foldbench_full		False	
4QKA	25	25	0	101	0	0.9226667881011964	0.38	True	SUCCESS	foldbench_full		False	
4QLM	25	25	0	66	0	0.949892282485962	2.064	True	SUCCESS	foldbench_full		False	
4QLN	25	25	0	66	0	0.9499863982200624	3.091	True	SUCCESS	foldbench_full		False	
4R0D	25	25	0	8888	0	0.7411699295043945	5.706	True	SUCCESS	foldbench_full		False	
4R4P	25	25	0	101	0	0.4363252222537994	5.305	True	SUCCESS	foldbench_full		False	
4R4V	25	25	0	2024	0	0.3687892258167267	5.497	True	SUCCESS	foldbench_full		False	
4RBQ	25	25	0	2024	0	0.3878046870231628	27.389	True	SUCCESS	foldbench_full		False	
4RBY	25	25	0	8888	0	0.6009168028831482	9.478	True	SUCCESS	foldbench_full		False	
4RBZ	25	25	0	8888	0	0.1714940667152404	9.701	True	SUCCESS	foldbench_full		False	
4RC0	25	25	0	2024	0	0.182104617357254	9.344	True	SUCCESS	foldbench_full		False	
4RGE	25	25	0	101	0	0.4222026169300079	20.619	True	SUCCESS	foldbench_full		False	
4RGF	25	25	0	101	0	0.3869785368442535	20.496	True	SUCCESS	foldbench_full		False	
4RJ1	25	25	0	42	0	0.2096699625253677	8.744	True	SUCCESS	foldbench_full		False	
4RKV	25	25	0	42	0	0.208852469921112	8.975	True	SUCCESS	foldbench_full		False	
4RNE	25	25	0	66	0	0.6263065934181213	15.019	True	SUCCESS	foldbench_full		False	
4RUM	25	25	0	66	0	0.4176694750785827	11.276	True	SUCCESS	foldbench_full		False	
4RZD	25	25	0	8888	0	0.9092180728912354	9.943	True	SUCCESS	foldbench_full		False	
4TNA	25	25	0	8888	0	0.711754322052002	1.755	True	SUCCESS	foldbench_full		False	
4TRA	25	25	0	8888	0	0.7082405090332031	1.761	True	SUCCESS	foldbench_full		False	
4TS0	25	25	0	66	0	0.8633394241333008	0.594	True	SUCCESS	foldbench_full		False	
4TS2	25	25	0	66	0	0.8732334971427917	0.804	True	SUCCESS	foldbench_full		False	
4TZX	25	25	0	2024	0	0.7850805521011353	0.467	True	SUCCESS	foldbench_full		False	
4TZY	25	25	0	42	0	0.7890953421592712	0.36	True	SUCCESS	foldbench_full		False	
4U34	25	25	0	2024	0	0.8478864431381226	0.141	True	SUCCESS	foldbench_full		False	
4U35	25	25	0	2024	0	0.8441509008407593	0.296	True	SUCCESS	foldbench_full		False	
4U37	25	25	0	8888	0	0.0466987043619155	0.555	True	SUCCESS	foldbench_full		False	
4U38	25	25	0	101	0	0.5299549102783203	20.509	True	SUCCESS	foldbench_full		False	
4U3L	25	25	0	42	0	0.1569792628288269	0.53	True	SUCCESS	foldbench_full		False	
4U3O	25	25	0	2024	0	0.3305920958518982	0.32	True	SUCCESS	foldbench_full		False	
4U3P	25	25	0	2024	0	0.1667598932981491	0.432	True	SUCCESS	foldbench_full		False	
4U3R	25	25	0	42	0	0.1619028151035308	0.333	True	SUCCESS	foldbench_full		False	
4U47	25	25	0	42	0	0.1650359183549881	0.306	True	SUCCESS	foldbench_full		False	
4U78	25	25	0	8888	0	0.328801155090332	0.202	True	SUCCESS	foldbench_full		False	
4WFL	25	25	0	42	0	0.7793290615081787	2.086	True	SUCCESS	foldbench_full		False	
4WFM	25	25	0	101	0	0.5506596565246582	21.729	True	SUCCESS	foldbench_full		False	
4XK0	25	25	0	8888	0	0.3049142956733703	8.886	True	SUCCESS	foldbench_full		False	
4XNR	25	25	0	2024	0	0.819183349609375	0.431	True	SUCCESS	foldbench_full		False	
4XW0	25	25	0	2024	0	0.8995927572250366	0.292	True	SUCCESS	foldbench_full		False	
4XW1	25	25	0	42	0	0.1608950644731521	3.108	True	SUCCESS	foldbench_full		False	
4XW7	25	25	0	66	0	0.6857989430427551	0.51	True	SUCCESS	foldbench_full		False	
4XWF	25	25	0	66	0	0.748539924621582	0.452	True	SUCCESS	foldbench_full		False	
4Y1I	25	25	0	66	0	0.5909830927848816	26.63	True	SUCCESS	foldbench_full		False	
4Y1J	25	25	0	2024	0	0.5671822428703308	26.415	True	SUCCESS	foldbench_full		False	
4Y1M	25	25	0	8888	0	0.4206408560276031	19.065	True	SUCCESS	foldbench_full		False	
4Y1N	25	25	0	42	0	0.4273243546485901	32.61	True	SUCCESS	foldbench_full		False	
4Y1O	25	25	0	101	0	0.5063661336898804	36.11	True	SUCCESS	foldbench_full		False	
4Y27	25	25	0	42	0	0.1732295453548431	0.489	True	SUCCESS	foldbench_full		False	
4YAZ	25	25	0	42	0	0.4702776372432709	26.665	True	SUCCESS	foldbench_full		False	
4YB0	25	25	0	66	0	0.724342942237854	28.956	True	SUCCESS	foldbench_full		False	
4YN6	25	25	0	66	0	0.6761701107025146	0.376	True	SUCCESS	foldbench_full		False	
4ZC7	25	25	0	2024	0	0.1985817104578018	21.528	True	SUCCESS	foldbench_full		False	
4ZNP	25	25	0	42	0	0.5417675971984863	18.786	True	SUCCESS	foldbench_full		False	
5A17	25	25	0	101	0	0.1238367781043052	8.519	True	SUCCESS	foldbench_full		False	
