pdb_id	seed	sample	ranking_score	prediction_path	reference_path	confidence_path	discovery_issue	evaluation_protocol	evaluation_json	standard_evaluation_json	rigid_rescue_json	standard_eval_status	standard_eval_issue	eval_status	ost_status	eval_issue	rmsd	lddt	tm_score	oligo_gdtts	oligo_gdtha
5K8H	42	4	0.0532534457743167	/storage9920/home/tinghao.xia/Json_data/Foldbench_predictions/pred_output_5k8h_seed_42/5k8h/seed_42/predictions/5k8h_sample_4.cif	/storage9920/home/tinghao.xia/pdb_data/5k8h.cif	/storage9920/home/tinghao.xia/Json_data/Foldbench_predictions/pred_output_5k8h_seed_42/5k8h/seed_42/predictions/5k8h_summary_confidence_sample_4.json		unavailable	/storage9920/home/tinghao.xia/Json_data/Foldbench_evaluation/rmsd/details/5K8H/seed_42/sample_4.json	/storage9920/home/tinghao.xia/Json_data/Foldbench_evaluation/rmsd/details/5K8H/seed_42/sample_4.json	/storage9920/home/tinghao.xia/Json_data/Foldbench_evaluation/rmsd/rigid_only_rescue/details/5K8H/seed_42/sample_4.json	missing_output	output JSON does not exist	missing_output		output JSON does not exist					
5K8H	66	0	0.0761679783463478	/storage9920/home/tinghao.xia/Json_data/Foldbench_predictions/pred_output_5k8h_seed_66/5k8h/seed_66/predictions/5k8h_sample_0.cif	/storage9920/home/tinghao.xia/pdb_data/5k8h.cif	/storage9920/home/tinghao.xia/Json_data/Foldbench_predictions/pred_output_5k8h_seed_66/5k8h/seed_66/predictions/5k8h_summary_confidence_sample_0.json		unavailable	/storage9920/home/tinghao.xia/Json_data/Foldbench_evaluation/rmsd/details/5K8H/seed_66/sample_0.json	/storage9920/home/tinghao.xia/Json_data/Foldbench_evaluation/rmsd/details/5K8H/seed_66/sample_0.json	/storage9920/home/tinghao.xia/Json_data/Foldbench_evaluation/rmsd/rigid_only_rescue/details/5K8H/seed_66/sample_0.json	missing_output	output JSON does not exist	missing_output		output JSON does not exist					
5K8H	66	1	0.0741105824708938	/storage9920/home/tinghao.xia/Json_data/Foldbench_predictions/pred_output_5k8h_seed_66/5k8h/seed_66/predictions/5k8h_sample_1.cif	/storage9920/home/tinghao.xia/pdb_data/5k8h.cif	/storage9920/home/tinghao.xia/Json_data/Foldbench_predictions/pred_output_5k8h_seed_66/5k8h/seed_66/predictions/5k8h_summary_confidence_sample_1.json		unavailable	/storage9920/home/tinghao.xia/Json_data/Foldbench_evaluation/rmsd/details/5K8H/seed_66/sample_1.json	/storage9920/home/tinghao.xia/Json_data/Foldbench_evaluation/rmsd/details/5K8H/seed_66/sample_1.json	/storage9920/home/tinghao.xia/Json_data/Foldbench_evaluation/rmsd/rigid_only_rescue/details/5K8H/seed_66/sample_1.json	missing_output	output JSON does not exist	missing_output		output JSON does not exist					
5K8H	66	2	0.065119981765747	/storage9920/home/tinghao.xia/Json_data/Foldbench_predictions/pred_output_5k8h_seed_66/5k8h/seed_66/predictions/5k8h_sample_2.cif	/storage9920/home/tinghao.xia/pdb_data/5k8h.cif	/storage9920/home/tinghao.xia/Json_data/Foldbench_predictions/pred_output_5k8h_seed_66/5k8h/seed_66/predictions/5k8h_summary_confidence_sample_2.json		unavailable	/storage9920/home/tinghao.xia/Json_data/Foldbench_evaluation/rmsd/details/5K8H/seed_66/sample_2.json	/storage9920/home/tinghao.xia/Json_data/Foldbench_evaluation/rmsd/details/5K8H/seed_66/sample_2.json	/storage9920/home/tinghao.xia/Json_data/Foldbench_evaluation/rmsd/rigid_only_rescue/details/5K8H/seed_66/sample_2.json	missing_output	output JSON does not exist	missing_output		output JSON does not exist					
5K8H	66	3	0.0632970035076141	/storage9920/home/tinghao.xia/Json_data/Foldbench_predictions/pred_output_5k8h_seed_66/5k8h/seed_66/predictions/5k8h_sample_3.cif	/storage9920/home/tinghao.xia/pdb_data/5k8h.cif	/storage9920/home/tinghao.xia/Json_data/Foldbench_predictions/pred_output_5k8h_seed_66/5k8h/seed_66/predictions/5k8h_summary_confidence_sample_3.json		unavailable	/storage9920/home/tinghao.xia/Json_data/Foldbench_evaluation/rmsd/details/5K8H/seed_66/sample_3.json	/storage9920/home/tinghao.xia/Json_data/Foldbench_evaluation/rmsd/details/5K8H/seed_66/sample_3.json	/storage9920/home/tinghao.xia/Json_data/Foldbench_evaluation/rmsd/rigid_only_rescue/details/5K8H/seed_66/sample_3.json	missing_output	output JSON does not exist	missing_output		output JSON does not exist					
5K8H	66	4	0.0541769191622734	/storage9920/home/tinghao.xia/Json_data/Foldbench_predictions/pred_output_5k8h_seed_66/5k8h/seed_66/predictions/5k8h_sample_4.cif	/storage9920/home/tinghao.xia/pdb_data/5k8h.cif	/storage9920/home/tinghao.xia/Json_data/Foldbench_predictions/pred_output_5k8h_seed_66/5k8h/seed_66/predictions/5k8h_summary_confidence_sample_4.json		unavailable	/storage9920/home/tinghao.xia/Json_data/Foldbench_evaluation/rmsd/details/5K8H/seed_66/sample_4.json	/storage9920/home/tinghao.xia/Json_data/Foldbench_evaluation/rmsd/details/5K8H/seed_66/sample_4.json	/storage9920/home/tinghao.xia/Json_data/Foldbench_evaluation/rmsd/rigid_only_rescue/details/5K8H/seed_66/sample_4.json	missing_output	output JSON does not exist	missing_output		output JSON does not exist					
5K8H	101	0	0.0599996075034141	/storage9920/home/tinghao.xia/Json_data/Foldbench_predictions/pred_output_5k8h_seed_101/5k8h/seed_101/predictions/5k8h_sample_0.cif	/storage9920/home/tinghao.xia/pdb_data/5k8h.cif	/storage9920/home/tinghao.xia/Json_data/Foldbench_predictions/pred_output_5k8h_seed_101/5k8h/seed_101/predictions/5k8h_summary_confidence_sample_0.json		unavailable	/storage9920/home/tinghao.xia/Json_data/Foldbench_evaluation/rmsd/details/5K8H/seed_101/sample_0.json	/storage9920/home/tinghao.xia/Json_data/Foldbench_evaluation/rmsd/details/5K8H/seed_101/sample_0.json	/storage9920/home/tinghao.xia/Json_data/Foldbench_evaluation/rmsd/rigid_only_rescue/details/5K8H/seed_101/sample_0.json	missing_output	output JSON does not exist	missing_output		output JSON does not exist					
5K8H	101	1	0.0592091344296932	/storage9920/home/tinghao.xia/Json_data/Foldbench_predictions/pred_output_5k8h_seed_101/5k8h/seed_101/predictions/5k8h_sample_1.cif	/storage9920/home/tinghao.xia/pdb_data/5k8h.cif	/storage9920/home/tinghao.xia/Json_data/Foldbench_predictions/pred_output_5k8h_seed_101/5k8h/seed_101/predictions/5k8h_summary_confidence_sample_1.json		unavailable	/storage9920/home/tinghao.xia/Json_data/Foldbench_evaluation/rmsd/details/5K8H/seed_101/sample_1.json	/storage9920/home/tinghao.xia/Json_data/Foldbench_evaluation/rmsd/details/5K8H/seed_101/sample_1.json	/storage9920/home/tinghao.xia/Json_data/Foldbench_evaluation/rmsd/rigid_only_rescue/details/5K8H/seed_101/sample_1.json	missing_output	output JSON does not exist	missing_output		output JSON does not exist					
5K8H	101	2	0.0573057569563388	/storage9920/home/tinghao.xia/Json_data/Foldbench_predictions/pred_output_5k8h_seed_101/5k8h/seed_101/predictions/5k8h_sample_2.cif	/storage9920/home/tinghao.xia/pdb_data/5k8h.cif	/storage9920/home/tinghao.xia/Json_data/Foldbench_predictions/pred_output_5k8h_seed_101/5k8h/seed_101/predictions/5k8h_summary_confidence_sample_2.json		unavailable	/storage9920/home/tinghao.xia/Json_data/Foldbench_evaluation/rmsd/details/5K8H/seed_101/sample_2.json	/storage9920/home/tinghao.xia/Json_data/Foldbench_evaluation/rmsd/details/5K8H/seed_101/sample_2.json	/storage9920/home/tinghao.xia/Json_data/Foldbench_evaluation/rmsd/rigid_only_rescue/details/5K8H/seed_101/sample_2.json	missing_output	output JSON does not exist	missing_output		output JSON does not exist					
5K8H	101	3	0.055231437087059	/storage9920/home/tinghao.xia/Json_data/Foldbench_predictions/pred_output_5k8h_seed_101/5k8h/seed_101/predictions/5k8h_sample_3.cif	/storage9920/home/tinghao.xia/pdb_data/5k8h.cif	/storage9920/home/tinghao.xia/Json_data/Foldbench_predictions/pred_output_5k8h_seed_101/5k8h/seed_101/predictions/5k8h_summary_confidence_sample_3.json		unavailable	/storage9920/home/tinghao.xia/Json_data/Foldbench_evaluation/rmsd/details/5K8H/seed_101/sample_3.json	/storage9920/home/tinghao.xia/Json_data/Foldbench_evaluation/rmsd/details/5K8H/seed_101/sample_3.json	/storage9920/home/tinghao.xia/Json_data/Foldbench_evaluation/rmsd/rigid_only_rescue/details/5K8H/seed_101/sample_3.json	missing_output	output JSON does not exist	missing_output		output JSON does not exist					
5K8H	101	4	0.0517271272838115	/storage9920/home/tinghao.xia/Json_data/Foldbench_predictions/pred_output_5k8h_seed_101/5k8h/seed_101/predictions/5k8h_sample_4.cif	/storage9920/home/tinghao.xia/pdb_data/5k8h.cif	/storage9920/home/tinghao.xia/Json_data/Foldbench_predictions/pred_output_5k8h_seed_101/5k8h/seed_101/predictions/5k8h_summary_confidence_sample_4.json		unavailable	/storage9920/home/tinghao.xia/Json_data/Foldbench_evaluation/rmsd/details/5K8H/seed_101/sample_4.json	/storage9920/home/tinghao.xia/Json_data/Foldbench_evaluation/rmsd/details/5K8H/seed_101/sample_4.json	/storage9920/home/tinghao.xia/Json_data/Foldbench_evaluation/rmsd/rigid_only_rescue/details/5K8H/seed_101/sample_4.json	missing_output	output JSON does not exist	missing_output		output JSON does not exist					
5K8H	2024	0	0.0596739053726196	/storage9920/home/tinghao.xia/Json_data/Foldbench_predictions/pred_output_5k8h_seed_2024/5k8h/seed_2024/predictions/5k8h_sample_0.cif	/storage9920/home/tinghao.xia/pdb_data/5k8h.cif	/storage9920/home/tinghao.xia/Json_data/Foldbench_predictions/pred_output_5k8h_seed_2024/5k8h/seed_2024/predictions/5k8h_summary_confidence_sample_0.json		unavailable	/storage9920/home/tinghao.xia/Json_data/Foldbench_evaluation/rmsd/details/5K8H/seed_2024/sample_0.json	/storage9920/home/tinghao.xia/Json_data/Foldbench_evaluation/rmsd/details/5K8H/seed_2024/sample_0.json	/storage9920/home/tinghao.xia/Json_data/Foldbench_evaluation/rmsd/rigid_only_rescue/details/5K8H/seed_2024/sample_0.json	missing_output	output JSON does not exist	missing_output		output JSON does not exist					
5K8H	2024	1	0.0586053542792797	/storage9920/home/tinghao.xia/Json_data/Foldbench_predictions/pred_output_5k8h_seed_2024/5k8h/seed_2024/predictions/5k8h_sample_1.cif	/storage9920/home/tinghao.xia/pdb_data/5k8h.cif	/storage9920/home/tinghao.xia/Json_data/Foldbench_predictions/pred_output_5k8h_seed_2024/5k8h/seed_2024/predictions/5k8h_summary_confidence_sample_1.json		unavailable	/storage9920/home/tinghao.xia/Json_data/Foldbench_evaluation/rmsd/details/5K8H/seed_2024/sample_1.json	/storage9920/home/tinghao.xia/Json_data/Foldbench_evaluation/rmsd/details/5K8H/seed_2024/sample_1.json	/storage9920/home/tinghao.xia/Json_data/Foldbench_evaluation/rmsd/rigid_only_rescue/details/5K8H/seed_2024/sample_1.json	missing_output	output JSON does not exist	missing_output		output JSON does not exist					
5K8H	2024	2	0.0551234297454357	/storage9920/home/tinghao.xia/Json_data/Foldbench_predictions/pred_output_5k8h_seed_2024/5k8h/seed_2024/predictions/5k8h_sample_2.cif	/storage9920/home/tinghao.xia/pdb_data/5k8h.cif	/storage9920/home/tinghao.xia/Json_data/Foldbench_predictions/pred_output_5k8h_seed_2024/5k8h/seed_2024/predictions/5k8h_summary_confidence_sample_2.json		unavailable	/storage9920/home/tinghao.xia/Json_data/Foldbench_evaluation/rmsd/details/5K8H/seed_2024/sample_2.json	/storage9920/home/tinghao.xia/Json_data/Foldbench_evaluation/rmsd/details/5K8H/seed_2024/sample_2.json	/storage9920/home/tinghao.xia/Json_data/Foldbench_evaluation/rmsd/rigid_only_rescue/details/5K8H/seed_2024/sample_2.json	missing_output	output JSON does not exist	missing_output		output JSON does not exist					
5K8H	2024	3	0.054036546498537	/storage9920/home/tinghao.xia/Json_data/Foldbench_predictions/pred_output_5k8h_seed_2024/5k8h/seed_2024/predictions/5k8h_sample_3.cif	/storage9920/home/tinghao.xia/pdb_data/5k8h.cif	/storage9920/home/tinghao.xia/Json_data/Foldbench_predictions/pred_output_5k8h_seed_2024/5k8h/seed_2024/predictions/5k8h_summary_confidence_sample_3.json		unavailable	/storage9920/home/tinghao.xia/Json_data/Foldbench_evaluation/rmsd/details/5K8H/seed_2024/sample_3.json	/storage9920/home/tinghao.xia/Json_data/Foldbench_evaluation/rmsd/details/5K8H/seed_2024/sample_3.json	/storage9920/home/tinghao.xia/Json_data/Foldbench_evaluation/rmsd/rigid_only_rescue/details/5K8H/seed_2024/sample_3.json	missing_output	output JSON does not exist	missing_output		output JSON does not exist					
5K8H	2024	4	0.0525678284466266	/storage9920/home/tinghao.xia/Json_data/Foldbench_predictions/pred_output_5k8h_seed_2024/5k8h/seed_2024/predictions/5k8h_sample_4.cif	/storage9920/home/tinghao.xia/pdb_data/5k8h.cif	/storage9920/home/tinghao.xia/Json_data/Foldbench_predictions/pred_output_5k8h_seed_2024/5k8h/seed_2024/predictions/5k8h_summary_confidence_sample_4.json		unavailable	/storage9920/home/tinghao.xia/Json_data/Foldbench_evaluation/rmsd/details/5K8H/seed_2024/sample_4.json	/storage9920/home/tinghao.xia/Json_data/Foldbench_evaluation/rmsd/details/5K8H/seed_2024/sample_4.json	/storage9920/home/tinghao.xia/Json_data/Foldbench_evaluation/rmsd/rigid_only_rescue/details/5K8H/seed_2024/sample_4.json	missing_output	output JSON does not exist	missing_output		output JSON does not exist					
5K8H	8888	0	0.0549029037356376	/storage9920/home/tinghao.xia/Json_data/Foldbench_predictions/pred_output_5k8h_seed_8888/5k8h/seed_8888/predictions/5k8h_sample_0.cif	/storage9920/home/tinghao.xia/pdb_data/5k8h.cif	/storage9920/home/tinghao.xia/Json_data/Foldbench_predictions/pred_output_5k8h_seed_8888/5k8h/seed_8888/predictions/5k8h_summary_confidence_sample_0.json		unavailable	/storage9920/home/tinghao.xia/Json_data/Foldbench_evaluation/rmsd/details/5K8H/seed_8888/sample_0.json	/storage9920/home/tinghao.xia/Json_data/Foldbench_evaluation/rmsd/details/5K8H/seed_8888/sample_0.json	/storage9920/home/tinghao.xia/Json_data/Foldbench_evaluation/rmsd/rigid_only_rescue/details/5K8H/seed_8888/sample_0.json	missing_output	output JSON does not exist	missing_output		output JSON does not exist					
5K8H	8888	1	0.0544634684920311	/storage9920/home/tinghao.xia/Json_data/Foldbench_predictions/pred_output_5k8h_seed_8888/5k8h/seed_8888/predictions/5k8h_sample_1.cif	/storage9920/home/tinghao.xia/pdb_data/5k8h.cif	/storage9920/home/tinghao.xia/Json_data/Foldbench_predictions/pred_output_5k8h_seed_8888/5k8h/seed_8888/predictions/5k8h_summary_confidence_sample_1.json		unavailable	/storage9920/home/tinghao.xia/Json_data/Foldbench_evaluation/rmsd/details/5K8H/seed_8888/sample_1.json	/storage9920/home/tinghao.xia/Json_data/Foldbench_evaluation/rmsd/details/5K8H/seed_8888/sample_1.json	/storage9920/home/tinghao.xia/Json_data/Foldbench_evaluation/rmsd/rigid_only_rescue/details/5K8H/seed_8888/sample_1.json	missing_output	output JSON does not exist	missing_output		output JSON does not exist					
5K8H	8888	2	0.0540417954325675	/storage9920/home/tinghao.xia/Json_data/Foldbench_predictions/pred_output_5k8h_seed_8888/5k8h/seed_8888/predictions/5k8h_sample_2.cif	/storage9920/home/tinghao.xia/pdb_data/5k8h.cif	/storage9920/home/tinghao.xia/Json_data/Foldbench_predictions/pred_output_5k8h_seed_8888/5k8h/seed_8888/predictions/5k8h_summary_confidence_sample_2.json		unavailable	/storage9920/home/tinghao.xia/Json_data/Foldbench_evaluation/rmsd/details/5K8H/seed_8888/sample_2.json	/storage9920/home/tinghao.xia/Json_data/Foldbench_evaluation/rmsd/details/5K8H/seed_8888/sample_2.json	/storage9920/home/tinghao.xia/Json_data/Foldbench_evaluation/rmsd/rigid_only_rescue/details/5K8H/seed_8888/sample_2.json	missing_output	output JSON does not exist	missing_output		output JSON does not exist					
5K8H	8888	3	0.0530697666108608	/storage9920/home/tinghao.xia/Json_data/Foldbench_predictions/pred_output_5k8h_seed_8888/5k8h/seed_8888/predictions/5k8h_sample_3.cif	/storage9920/home/tinghao.xia/pdb_data/5k8h.cif	/storage9920/home/tinghao.xia/Json_data/Foldbench_predictions/pred_output_5k8h_seed_8888/5k8h/seed_8888/predictions/5k8h_summary_confidence_sample_3.json		unavailable	/storage9920/home/tinghao.xia/Json_data/Foldbench_evaluation/rmsd/details/5K8H/seed_8888/sample_3.json	/storage9920/home/tinghao.xia/Json_data/Foldbench_evaluation/rmsd/details/5K8H/seed_8888/sample_3.json	/storage9920/home/tinghao.xia/Json_data/Foldbench_evaluation/rmsd/rigid_only_rescue/details/5K8H/seed_8888/sample_3.json	missing_output	output JSON does not exist	missing_output		output JSON does not exist					
5K8H	8888	4	0.0529516376554966	/storage9920/home/tinghao.xia/Json_data/Foldbench_predictions/pred_output_5k8h_seed_8888/5k8h/seed_8888/predictions/5k8h_sample_4.cif	/storage9920/home/tinghao.xia/pdb_data/5k8h.cif	/storage9920/home/tinghao.xia/Json_data/Foldbench_predictions/pred_output_5k8h_seed_8888/5k8h/seed_8888/predictions/5k8h_summary_confidence_sample_4.json		unavailable	/storage9920/home/tinghao.xia/Json_data/Foldbench_evaluation/rmsd/details/5K8H/seed_8888/sample_4.json	/storage9920/home/tinghao.xia/Json_data/Foldbench_evaluation/rmsd/details/5K8H/seed_8888/sample_4.json	/storage9920/home/tinghao.xia/Json_data/Foldbench_evaluation/rmsd/rigid_only_rescue/details/5K8H/seed_8888/sample_4.json	missing_output	output JSON does not exist	missing_output		output JSON does not exist					
7EAG	42	0	0.4093798995018005	/storage9920/home/tinghao.xia/Json_data/Foldbench_predictions/pred_output_7eag_seed_42/7eag/seed_42/predictions/7eag_sample_0.cif	/storage9920/home/tinghao.xia/pdb_data/7eag.cif	/storage9920/home/tinghao.xia/Json_data/Foldbench_predictions/pred_output_7eag_seed_42/7eag/seed_42/predictions/7eag_summary_confidence_sample_0.json		unavailable	/storage9920/home/tinghao.xia/Json_data/Foldbench_evaluation/rmsd/details/7EAG/seed_42/sample_0.json	/storage9920/home/tinghao.xia/Json_data/Foldbench_evaluation/rmsd/details/7EAG/seed_42/sample_0.json	/storage9920/home/tinghao.xia/Json_data/Foldbench_evaluation/rmsd/rigid_only_rescue/details/7EAG/seed_42/sample_0.json	missing_output	output JSON does not exist	missing_output		output JSON does not exist					
7EAG	42	1	0.4058824181556701	/storage9920/home/tinghao.xia/Json_data/Foldbench_predictions/pred_output_7eag_seed_42/7eag/seed_42/predictions/7eag_sample_1.cif	/storage9920/home/tinghao.xia/pdb_data/7eag.cif	/storage9920/home/tinghao.xia/Json_data/Foldbench_predictions/pred_output_7eag_seed_42/7eag/seed_42/predictions/7eag_summary_confidence_sample_1.json		unavailable	/storage9920/home/tinghao.xia/Json_data/Foldbench_evaluation/rmsd/details/7EAG/seed_42/sample_1.json	/storage9920/home/tinghao.xia/Json_data/Foldbench_evaluation/rmsd/details/7EAG/seed_42/sample_1.json	/storage9920/home/tinghao.xia/Json_data/Foldbench_evaluation/rmsd/rigid_only_rescue/details/7EAG/seed_42/sample_1.json	missing_output	output JSON does not exist	missing_output		output JSON does not exist					
7EAG	42	2	0.4050647020339966	/storage9920/home/tinghao.xia/Json_data/Foldbench_predictions/pred_output_7eag_seed_42/7eag/seed_42/predictions/7eag_sample_2.cif	/storage9920/home/tinghao.xia/pdb_data/7eag.cif	/storage9920/home/tinghao.xia/Json_data/Foldbench_predictions/pred_output_7eag_seed_42/7eag/seed_42/predictions/7eag_summary_confidence_sample_2.json		unavailable	/storage9920/home/tinghao.xia/Json_data/Foldbench_evaluation/rmsd/details/7EAG/seed_42/sample_2.json	/storage9920/home/tinghao.xia/Json_data/Foldbench_evaluation/rmsd/details/7EAG/seed_42/sample_2.json	/storage9920/home/tinghao.xia/Json_data/Foldbench_evaluation/rmsd/rigid_only_rescue/details/7EAG/seed_42/sample_2.json	missing_output	output JSON does not exist	missing_output		output JSON does not exist					
7EAG	42	3	0.4018349349498749	/storage9920/home/tinghao.xia/Json_data/Foldbench_predictions/pred_output_7eag_seed_42/7eag/seed_42/predictions/7eag_sample_3.cif	/storage9920/home/tinghao.xia/pdb_data/7eag.cif	/storage9920/home/tinghao.xia/Json_data/Foldbench_predictions/pred_output_7eag_seed_42/7eag/seed_42/predictions/7eag_summary_confidence_sample_3.json		unavailable	/storage9920/home/tinghao.xia/Json_data/Foldbench_evaluation/rmsd/details/7EAG/seed_42/sample_3.json	/storage9920/home/tinghao.xia/Json_data/Foldbench_evaluation/rmsd/details/7EAG/seed_42/sample_3.json	/storage9920/home/tinghao.xia/Json_data/Foldbench_evaluation/rmsd/rigid_only_rescue/details/7EAG/seed_42/sample_3.json	missing_output	output JSON does not exist	missing_output		output JSON does not exist					
7EAG	42	4	0.394048273563385	/storage9920/home/tinghao.xia/Json_data/Foldbench_predictions/pred_output_7eag_seed_42/7eag/seed_42/predictions/7eag_sample_4.cif	/storage9920/home/tinghao.xia/pdb_data/7eag.cif	/storage9920/home/tinghao.xia/Json_data/Foldbench_predictions/pred_output_7eag_seed_42/7eag/seed_42/predictions/7eag_summary_confidence_sample_4.json		unavailable	/storage9920/home/tinghao.xia/Json_data/Foldbench_evaluation/rmsd/details/7EAG/seed_42/sample_4.json	/storage9920/home/tinghao.xia/Json_data/Foldbench_evaluation/rmsd/details/7EAG/seed_42/sample_4.json	/storage9920/home/tinghao.xia/Json_data/Foldbench_evaluation/rmsd/rigid_only_rescue/details/7EAG/seed_42/sample_4.json	missing_output	output JSON does not exist	missing_output		output JSON does not exist					
7EAG	66	0	0.4088411629199981	/storage9920/home/tinghao.xia/Json_data/Foldbench_predictions/pred_output_7eag_seed_66/7eag/seed_66/predictions/7eag_sample_0.cif	/storage9920/home/tinghao.xia/pdb_data/7eag.cif	/storage9920/home/tinghao.xia/Json_data/Foldbench_predictions/pred_output_7eag_seed_66/7eag/seed_66/predictions/7eag_summary_confidence_sample_0.json		unavailable	/storage9920/home/tinghao.xia/Json_data/Foldbench_evaluation/rmsd/details/7EAG/seed_66/sample_0.json	/storage9920/home/tinghao.xia/Json_data/Foldbench_evaluation/rmsd/details/7EAG/seed_66/sample_0.json	/storage9920/home/tinghao.xia/Json_data/Foldbench_evaluation/rmsd/rigid_only_rescue/details/7EAG/seed_66/sample_0.json	missing_output	output JSON does not exist	missing_output		output JSON does not exist					
7EAG	66	1	0.3977362215518951	/storage9920/home/tinghao.xia/Json_data/Foldbench_predictions/pred_output_7eag_seed_66/7eag/seed_66/predictions/7eag_sample_1.cif	/storage9920/home/tinghao.xia/pdb_data/7eag.cif	/storage9920/home/tinghao.xia/Json_data/Foldbench_predictions/pred_output_7eag_seed_66/7eag/seed_66/predictions/7eag_summary_confidence_sample_1.json		unavailable	/storage9920/home/tinghao.xia/Json_data/Foldbench_evaluation/rmsd/details/7EAG/seed_66/sample_1.json	/storage9920/home/tinghao.xia/Json_data/Foldbench_evaluation/rmsd/details/7EAG/seed_66/sample_1.json	/storage9920/home/tinghao.xia/Json_data/Foldbench_evaluation/rmsd/rigid_only_rescue/details/7EAG/seed_66/sample_1.json	missing_output	output JSON does not exist	missing_output		output JSON does not exist					
7EAG	66	2	0.3954739272594452	/storage9920/home/tinghao.xia/Json_data/Foldbench_predictions/pred_output_7eag_seed_66/7eag/seed_66/predictions/7eag_sample_2.cif	/storage9920/home/tinghao.xia/pdb_data/7eag.cif	/storage9920/home/tinghao.xia/Json_data/Foldbench_predictions/pred_output_7eag_seed_66/7eag/seed_66/predictions/7eag_summary_confidence_sample_2.json		unavailable	/storage9920/home/tinghao.xia/Json_data/Foldbench_evaluation/rmsd/details/7EAG/seed_66/sample_2.json	/storage9920/home/tinghao.xia/Json_data/Foldbench_evaluation/rmsd/details/7EAG/seed_66/sample_2.json	/storage9920/home/tinghao.xia/Json_data/Foldbench_evaluation/rmsd/rigid_only_rescue/details/7EAG/seed_66/sample_2.json	missing_output	output JSON does not exist	missing_output		output JSON does not exist					
7EAG	66	3	0.3860639333724975	/storage9920/home/tinghao.xia/Json_data/Foldbench_predictions/pred_output_7eag_seed_66/7eag/seed_66/predictions/7eag_sample_3.cif	/storage9920/home/tinghao.xia/pdb_data/7eag.cif	/storage9920/home/tinghao.xia/Json_data/Foldbench_predictions/pred_output_7eag_seed_66/7eag/seed_66/predictions/7eag_summary_confidence_sample_3.json		unavailable	/storage9920/home/tinghao.xia/Json_data/Foldbench_evaluation/rmsd/details/7EAG/seed_66/sample_3.json	/storage9920/home/tinghao.xia/Json_data/Foldbench_evaluation/rmsd/details/7EAG/seed_66/sample_3.json	/storage9920/home/tinghao.xia/Json_data/Foldbench_evaluation/rmsd/rigid_only_rescue/details/7EAG/seed_66/sample_3.json	missing_output	output JSON does not exist	missing_output		output JSON does not exist					
7EAG	66	4	0.369495153427124	/storage9920/home/tinghao.xia/Json_data/Foldbench_predictions/pred_output_7eag_seed_66/7eag/seed_66/predictions/7eag_sample_4.cif	/storage9920/home/tinghao.xia/pdb_data/7eag.cif	/storage9920/home/tinghao.xia/Json_data/Foldbench_predictions/pred_output_7eag_seed_66/7eag/seed_66/predictions/7eag_summary_confidence_sample_4.json		unavailable	/storage9920/home/tinghao.xia/Json_data/Foldbench_evaluation/rmsd/details/7EAG/seed_66/sample_4.json	/storage9920/home/tinghao.xia/Json_data/Foldbench_evaluation/rmsd/details/7EAG/seed_66/sample_4.json	/storage9920/home/tinghao.xia/Json_data/Foldbench_evaluation/rmsd/rigid_only_rescue/details/7EAG/seed_66/sample_4.json	missing_output	output JSON does not exist	missing_output		output JSON does not exist					
7EAG	101	0	0.3677624762058258	/storage9920/home/tinghao.xia/Json_data/Foldbench_predictions/pred_output_7eag_seed_101/7eag/seed_101/predictions/7eag_sample_0.cif	/storage9920/home/tinghao.xia/pdb_data/7eag.cif	/storage9920/home/tinghao.xia/Json_data/Foldbench_predictions/pred_output_7eag_seed_101/7eag/seed_101/predictions/7eag_summary_confidence_sample_0.json		unavailable	/storage9920/home/tinghao.xia/Json_data/Foldbench_evaluation/rmsd/details/7EAG/seed_101/sample_0.json	/storage9920/home/tinghao.xia/Json_data/Foldbench_evaluation/rmsd/details/7EAG/seed_101/sample_0.json	/storage9920/home/tinghao.xia/Json_data/Foldbench_evaluation/rmsd/rigid_only_rescue/details/7EAG/seed_101/sample_0.json	missing_output	output JSON does not exist	missing_output		output JSON does not exist					
7EAG	101	1	0.3657486736774444	/storage9920/home/tinghao.xia/Json_data/Foldbench_predictions/pred_output_7eag_seed_101/7eag/seed_101/predictions/7eag_sample_1.cif	/storage9920/home/tinghao.xia/pdb_data/7eag.cif	/storage9920/home/tinghao.xia/Json_data/Foldbench_predictions/pred_output_7eag_seed_101/7eag/seed_101/predictions/7eag_summary_confidence_sample_1.json		unavailable	/storage9920/home/tinghao.xia/Json_data/Foldbench_evaluation/rmsd/details/7EAG/seed_101/sample_1.json	/storage9920/home/tinghao.xia/Json_data/Foldbench_evaluation/rmsd/details/7EAG/seed_101/sample_1.json	/storage9920/home/tinghao.xia/Json_data/Foldbench_evaluation/rmsd/rigid_only_rescue/details/7EAG/seed_101/sample_1.json	missing_output	output JSON does not exist	missing_output		output JSON does not exist					
